panel_id,iso3,country_name_en,year,source,fund_type,amount_usd,amount_known_count,price_basis
MRT::aiddata::grant,MRT,Mauritania,2022,aiddata,grant,41126982.552403,4,constant_2023_usd
MRT::aiddata::grant,MRT,Mauritania,2023,aiddata,grant,454034.080801,2,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2000,aiddata,loan,7432254.539329,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2000,cla,loan,2420000.0,1,nominal_usd
MUS::aiddata::loan,MUS,Mauritius,2001,aiddata,loan,16560064.474156,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2001,cla,loan,4840000.0,2,nominal_usd
MUS::aiddata::loan,MUS,Mauritius,2002,aiddata,loan,43231835.16293,3,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2002,cla,loan,14500000.0,2,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2003,aiddata,grant,2812288.108156,1,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2003,cla,loan,2420000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2004,aiddata,grant,71375.412717,2,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2004,aiddata,loan,29991920.102177,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2004,cla,loan,7250000.0,2,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2005,aiddata,grant,739314.759213,2,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2005,aiddata,loan,12826378.597211,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2005,cla,loan,7320000.0,2,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2006,aiddata,grant,46030.383855,1,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2006,aiddata,loan,42179609.424237,4,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2006,cla,loan,20080000.0,3,nominal_usd
MUS::aiddata::loan,MUS,Mauritius,2007,aiddata,loan,65534472.126579,1,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2007,cla,loan,2630000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2008,aiddata,grant,2125808.096508,1,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2008,aiddata,loan,14045734.906479,2,constant_2023_usd
MUS::chapo::loan,MUS,Mauritius,2008,chapo,loan,15203939.960829,2,constant_2021_usd
MUS::cla::loan,MUS,Mauritius,2008,cla,loan,4320000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2009,aiddata,grant,7246907.559382,3,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2009,aiddata,loan,458179307.10051,2,constant_2023_usd
MUS::chapo::grant,MUS,Mauritius,2009,chapo,grant,7827199.613587,2,constant_2021_usd
MUS::cla::loan,MUS,Mauritius,2009,cla,loan,350900000.0,5,nominal_usd
MUS::codf::loan,MUS,Mauritius,2009,codf,loan,330280000.0,2,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2010,aiddata,grant,3255.461739,1,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2010,cla,loan,5910000.0,1,nominal_usd
MUS::aiddata::loan,MUS,Mauritius,2011,aiddata,loan,6592660.938018,1,constant_2023_usd
MUS::cgef::loan,MUS,Mauritius,2011,cgef,loan,5800000.0,1,nominal_usd
MUS::cla::loan,MUS,Mauritius,2011,cla,loan,98590000.0,3,nominal_usd
MUS::codf::loan,MUS,Mauritius,2011,codf,loan,89780000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2012,aiddata,grant,1485616.776108,7,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2012,aiddata,loan,124848604.069804,2,constant_2023_usd
MUS::aiddata::grant,MUS,Mauritius,2013,aiddata,grant,8584635.639221,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2013,cla,loan,8070000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2014,aiddata,grant,21637871.70612,1,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2014,aiddata,loan,16013907.205336,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2014,cla,loan,16550000.0,2,nominal_usd
MUS::aiddata::loan,MUS,Mauritius,2015,aiddata,loan,8322503.383157,1,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2015,cla,loan,7130000.0,1,nominal_usd
MUS::aiddata::debt_relief,MUS,Mauritius,2016,aiddata,debt_relief,13811015.150342,1,constant_2023_usd
MUS::aiddata::grant,MUS,Mauritius,2016,aiddata,grant,44275785.834089,5,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2016,aiddata,loan,79348775.575162,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2016,cla,loan,14560000.0,2,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2017,aiddata,grant,3878767.608003,2,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2017,aiddata,loan,81937731.335736,1,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2017,cla,loan,17750000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2018,aiddata,grant,543539.946312,13,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2018,aiddata,loan,123459473.438887,2,constant_2023_usd
MUS::cla::loan,MUS,Mauritius,2018,cla,loan,52330000.0,1,nominal_usd
MUS::codf::loan,MUS,Mauritius,2018,codf,loan,52280000.0,1,nominal_usd
MUS::aiddata::grant,MUS,Mauritius,2019,aiddata,grant,15315984.846489,9,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2019,aiddata,loan,34599582.684253,1,constant_2023_usd
MUS::aiddata::grant,MUS,Mauritius,2021,aiddata,grant,1662978.651817,4,constant_2023_usd
MUS::aiddata::loan,MUS,Mauritius,2021,aiddata,loan,48533770.426324,1,constant_2023_usd
MUS::chapo::grant,MUS,Mauritius,2021,chapo,grant,1800000.0,1,constant_2021_usd
MUS::aiddata::loan,MUS,Mauritius,2022,aiddata,loan,18898382.627642,1,constant_2023_usd
MWI::aiddata::grant,MWI,Malawi,2007,aiddata,grant,83078226.711818,1,constant_2023_usd
MWI::aiddata::grant,MWI,Malawi,2008,aiddata,grant,100009782.295946,2,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2008,aiddata,loan,14084460.841739,1,constant_2023_usd
MWI::aiddata::grant,MWI,Malawi,2009,aiddata,grant,3883621.330336,4,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2009,aiddata,loan,127938151.644857,1,constant_2023_usd
MWI::cla::loan,MWI,Malawi,2009,cla,loan,92230000.0,1,nominal_usd
MWI::codf::loan,MWI,Malawi,2009,codf,loan,92240000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2010,aiddata,grant,1359105.100243,2,constant_2023_usd
MWI::cla::loan,MWI,Malawi,2010,cla,loan,660000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2011,aiddata,grant,213674.51701,4,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2011,aiddata,loan,94766842.647313,1,constant_2023_usd
MWI::cla::loan,MWI,Malawi,2011,cla,loan,80000000.0,1,nominal_usd
MWI::codf::loan,MWI,Malawi,2011,codf,loan,80000000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2012,aiddata,grant,10296269.426873,2,constant_2023_usd
MWI::cla::loan,MWI,Malawi,2012,cla,loan,189600000.0,2,nominal_usd
MWI::codf::loan,MWI,Malawi,2012,codf,loan,70000000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2013,aiddata,grant,103834.676411,2,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2013,aiddata,loan,74627978.081465,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2013,chapo,grant,92853.285463,1,constant_2021_usd
MWI::aiddata::grant,MWI,Malawi,2014,aiddata,grant,18634656.571043,4,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2014,chapo,grant,393674.994113,1,constant_2021_usd
MWI::aiddata::grant,MWI,Malawi,2015,aiddata,grant,62903065.445147,11,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2015,aiddata,loan,8322503.383157,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2015,chapo,grant,25812338.100316,1,constant_2021_usd
MWI::cla::loan,MWI,Malawi,2015,cla,loan,8000000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2016,aiddata,grant,35097270.440544,12,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2016,aiddata,loan,34238441.448161,2,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2016,chapo,grant,57940.686126,1,constant_2021_usd
MWI::cla::loan,MWI,Malawi,2016,cla,loan,23000000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2017,aiddata,grant,345701.353564,6,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2017,aiddata,loan,21282527.619672,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2017,chapo,grant,92141.936425,1,constant_2021_usd
MWI::aiddata::grant,MWI,Malawi,2018,aiddata,grant,23858015.262502,6,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2018,aiddata,loan,44880814.718547,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2018,chapo,grant,193694.191269,1,constant_2021_usd
MWI::cofi::loan,MWI,Malawi,2018,cofi,loan,667000000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2019,aiddata,grant,4569156.654893,4,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2019,aiddata,loan,59070410.773106,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2019,chapo,grant,114534.010784,1,constant_2021_usd
MWI::cla::loan,MWI,Malawi,2019,cla,loan,56910000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2020,aiddata,grant,1234293.455114,6,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2020,aiddata,loan,166836293.294266,2,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2020,chapo,grant,1305990.101297,5,constant_2021_usd
MWI::cla::loan,MWI,Malawi,2020,cla,loan,100420000.0,1,nominal_usd
MWI::codf::loan,MWI,Malawi,2020,codf,loan,100430000.0,1,nominal_usd
MWI::aiddata::grant,MWI,Malawi,2021,aiddata,grant,28648002.339415,7,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2021,aiddata,loan,4361729.943852,1,constant_2023_usd
MWI::chapo::grant,MWI,Malawi,2021,chapo,grant,30050085.144746,2,constant_2021_usd
MWI::aiddata::grant,MWI,Malawi,2022,aiddata,grant,1671047.440473,4,constant_2023_usd
MWI::aiddata::loan,MWI,Malawi,2022,aiddata,loan,0.0,1,constant_2023_usd
MWI::aiddata::grant,MWI,Malawi,2023,aiddata,grant,1571592.188,3,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2000,aiddata,grant,4097032.890128,1,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2000,aiddata,loan,14316915.687444,1,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2000,cla,loan,1180000.0,1,nominal_usd
NAM::cla::loan,NAM,Namibia,2001,cla,loan,2420000.0,1,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2002,aiddata,grant,11993347.819393,1,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2002,aiddata,loan,12089777.299826,1,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2003,aiddata,grant,67501.047618,1,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2003,aiddata,loan,27183860.914111,1,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2004,aiddata,grant,481213.384243,2,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2004,aiddata,loan,9800679.923485,1,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2004,cla,loan,4640000.0,1,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2005,aiddata,grant,726484.988811,3,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2005,aiddata,loan,73385848.479294,2,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2005,cla,loan,36640000.0,2,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2006,aiddata,grant,3295.281986,1,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2006,cla,loan,2510000.0,1,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2007,aiddata,grant,12788027.268008,5,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2007,aiddata,loan,15509825.069957,2,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2007,chapo,grant,248379.426087,1,constant_2021_usd
NAM::chapo::loan,NAM,Namibia,2007,chapo,loan,1346492.095782,1,constant_2021_usd
NAM::cla::loan,NAM,Namibia,2007,cla,loan,61620000.0,3,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2008,aiddata,grant,4061530.757477,2,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2008,aiddata,loan,67557870.574191,2,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2008,cla,loan,10700000.0,2,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2009,aiddata,grant,14531730.365595,5,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2009,chapo,grant,15390561.037951,1,constant_2021_usd
NAM::cla::loan,NAM,Namibia,2009,cla,loan,24130000.0,2,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2010,aiddata,grant,96630.928742,2,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2011,aiddata,grant,17943128.001821,4,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2012,aiddata,grant,6196620.44638,5,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2012,aiddata,loan,1556926348.807942,3,constant_2023_usd
NAM::cla::loan,NAM,Namibia,2012,cla,loan,350190000.0,3,nominal_usd
NAM::codf::loan,NAM,Namibia,2012,codf,loan,120970000.0,2,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2013,aiddata,grant,25541702.541509,6,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2013,aiddata,loan,82717703.291112,1,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2014,aiddata,grant,1745381.487746,3,constant_2023_usd
NAM::aiddata::loan,NAM,Namibia,2014,aiddata,loan,143577445.327455,1,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2014,chapo,grant,215350.200881,1,constant_2021_usd
NAM::aiddata::grant,NAM,Namibia,2016,aiddata,grant,19646230.921844,5,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2017,aiddata,grant,59538306.258012,5,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2018,aiddata,grant,130573768.46565,15,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2018,chapo,grant,308956.263785,2,constant_2021_usd
NAM::cofi::loan,NAM,Namibia,2018,cofi,loan,25000000.0,1,nominal_usd
NAM::aiddata::grant,NAM,Namibia,2019,aiddata,grant,1229430.590501,5,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2020,aiddata,grant,11759578.398217,13,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2020,chapo,grant,849109.269899,10,constant_2021_usd
NAM::aiddata::grant,NAM,Namibia,2021,aiddata,grant,6668068.87719,6,constant_2023_usd
NAM::chapo::grant,NAM,Namibia,2021,chapo,grant,10001488.49797,5,constant_2021_usd
NAM::aiddata::grant,NAM,Namibia,2022,aiddata,grant,442393.64159,3,constant_2023_usd
NAM::aiddata::grant,NAM,Namibia,2023,aiddata,grant,90588.357822,2,constant_2023_usd
NER::aiddata::debt_relief,NER,Niger,2001,aiddata,debt_relief,50506992.896181,1,constant_2023_usd
NER::aiddata::grant,NER,Niger,2002,aiddata,grant,24829019.1368,6,constant_2023_usd
NER::chapo::grant,NER,Niger,2002,chapo,grant,1660863.890645,2,constant_2021_usd
NER::aiddata::grant,NER,Niger,2003,aiddata,grant,3129232.091723,7,constant_2023_usd
NER::chapo::grant,NER,Niger,2003,chapo,grant,147156.866968,1,constant_2021_usd
NER::aiddata::grant,NER,Niger,2004,aiddata,grant,127084.407213,1,constant_2023_usd
NER::chapo::grant,NER,Niger,2004,chapo,grant,137590.471718,1,constant_2021_usd
NER::aiddata::grant,NER,Niger,2005,aiddata,grant,569638.640093,1,constant_2023_usd
NER::aiddata::grant,NER,Niger,2006,aiddata,grant,588443.211833,2,constant_2023_usd
NER::aiddata::unspecified,NER,Niger,2006,aiddata,unspecified,53666020.919231,1,constant_2023_usd
NER::chapo::grant,NER,Niger,2006,chapo,grant,764621.193845,2,constant_2021_usd
NER::aiddata::grant,NER,Niger,2007,aiddata,grant,9284050.217932,3,constant_2023_usd
NER::aiddata::grant,NER,Niger,2008,aiddata,grant,303976.372237,1,constant_2023_usd
NER::aiddata::loan,NER,Niger,2008,aiddata,loan,2084500204.577408,2,constant_2023_usd
NER::chapo::grant,NER,Niger,2008,chapo,grant,329042.128715,1,constant_2021_usd
NER::aiddata::grant,NER,Niger,2009,aiddata,grant,64781381.547158,2,constant_2023_usd
NER::aiddata::loan,NER,Niger,2009,aiddata,loan,319083087.040731,1,constant_2023_usd
NER::chapo::grant,NER,Niger,2009,chapo,grant,70136985.30152,2,constant_2021_usd
NER::aiddata::grant,NER,Niger,2010,aiddata,grant,2932580.262686,3,constant_2023_usd
NER::aiddata::grant,NER,Niger,2011,aiddata,grant,6097784.357665,3,constant_2023_usd
NER::aiddata::loan,NER,Niger,2011,aiddata,loan,344981710.597657,2,constant_2023_usd
NER::cgef::loan,NER,Niger,2011,cgef,loan,100620000.0,1,nominal_usd
NER::cla::loan,NER,Niger,2011,cla,loan,324620000.0,2,nominal_usd
NER::codf::loan,NER,Niger,2011,codf,loan,100620000.0,1,nominal_usd
NER::aiddata::grant,NER,Niger,2012,aiddata,grant,5415341.072567,5,constant_2023_usd
NER::chapo::grant,NER,Niger,2012,chapo,grant,1977900.567076,1,constant_2021_usd
NER::cla::loan,NER,Niger,2012,cla,loan,49140000.0,1,nominal_usd
NER::codf::loan,NER,Niger,2012,codf,loan,49130000.0,1,nominal_usd
NER::aiddata::grant,NER,Niger,2013,aiddata,grant,151345.192464,1,constant_2023_usd
NER::aiddata::loan,NER,Niger,2013,aiddata,loan,129907181.097395,2,constant_2023_usd
NER::aiddata::unspecified,NER,Niger,2013,aiddata,unspecified,39764437.239388,1,constant_2023_usd
NER::cgef::loan,NER,Niger,2013,cgef,loan,74680000.0,1,nominal_usd
NER::chapo::grant,NER,Niger,2013,chapo,grant,165113.78078,1,constant_2021_usd
NER::cla::loan,NER,Niger,2013,cla,loan,74680000.0,1,nominal_usd
NER::codf::loan,NER,Niger,2013,codf,loan,74680000.0,1,nominal_usd
NER::aiddata::loan,NER,Niger,2014,aiddata,loan,108426839.953381,2,constant_2023_usd
NER::cla::loan,NER,Niger,2014,cla,loan,101490000.0,1,nominal_usd
NER::codf::loan,NER,Niger,2014,codf,loan,101470000.0,1,nominal_usd
NER::aiddata::grant,NER,Niger,2015,aiddata,grant,94377188.364999,2,constant_2023_usd
NER::aiddata::loan,NER,Niger,2015,aiddata,loan,9557123.067626,1,constant_2023_usd
NER::cla::loan,NER,Niger,2015,cla,loan,15000000.0,1,nominal_usd
NER::aiddata::grant,NER,Niger,2016,aiddata,grant,17694702.385429,5,constant_2023_usd
NER::chapo::grant,NER,Niger,2016,chapo,grant,1776964.017114,1,constant_2021_usd
NER::aiddata::grant,NER,Niger,2017,aiddata,grant,1579707.43254,3,constant_2023_usd
NER::aiddata::grant,NER,Niger,2018,aiddata,grant,7683564.114372,2,constant_2023_usd
NER::restruct::loan,NER,Niger,2018,restruct,loan,161000000.0,1,nominal_usd
NER::aiddata::loan,NER,Niger,2019,aiddata,loan,1702299485.088221,2,constant_2023_usd
NER::aiddata::grant,NER,Niger,2020,aiddata,grant,8990214.290691,4,constant_2023_usd
NER::chapo::grant,NER,Niger,2020,chapo,grant,1970440.411325,3,constant_2021_usd
NER::aiddata::grant,NER,Niger,2021,aiddata,grant,13278839.575364,2,constant_2023_usd
NER::chapo::grant,NER,Niger,2021,chapo,grant,14400000.0,2,constant_2021_usd
NER::aiddata::grant,NER,Niger,2022,aiddata,grant,22863937.415863,3,constant_2023_usd
NER::aiddata::grant,NER,Niger,2023,aiddata,grant,1524966.252909,2,constant_2023_usd
NGA::aiddata::grant,NGA,Nigeria,2002,aiddata,grant,12697219.117102,1,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2002,aiddata,loan,899450188.97395,4,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2002,chapo,grant,13747001.96102,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2002,cla,loan,389520000.0,4,nominal_usd
NGA::cofi::loan,NGA,Nigeria,2002,cofi,loan,229800000.0,2,nominal_usd
NGA::aiddata::debt_relief,NGA,Nigeria,2003,aiddata,debt_relief,5496482.568379,1,constant_2023_usd
NGA::aiddata::grant,NGA,Nigeria,2005,aiddata,grant,9850827.06087,1,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2005,aiddata,loan,46099601.937758,1,constant_2023_usd
NGA::aiddata::grant,NGA,Nigeria,2006,aiddata,grant,1176886.423667,1,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2006,aiddata,loan,3415259289.054966,3,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2006,chapo,grant,1274368.656409,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2006,cla,loan,200000000.0,1,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2007,aiddata,grant,21722309.767018,3,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2007,chapo,grant,23492744.051966,2,constant_2021_usd
NGA::aiddata::loan,NGA,Nigeria,2008,aiddata,loan,64887111.097893,2,constant_2023_usd
NGA::aiddata::grant,NGA,Nigeria,2009,aiddata,grant,1015382.155912,1,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2009,aiddata,loan,13873177.697423,1,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2009,chapo,grant,1099325.788425,1,constant_2021_usd
NGA::aiddata::loan,NGA,Nigeria,2010,aiddata,loan,1439960634.485083,4,constant_2023_usd
NGA::cla::loan,NGA,Nigeria,2010,cla,loan,919600000.0,3,nominal_usd
NGA::codf::loan,NGA,Nigeria,2010,codf,loan,899500000.0,2,nominal_usd
NGA::aiddata::loan,NGA,Nigeria,2012,aiddata,loan,758672484.08538,2,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2012,chapo,grant,1848088.793533,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2012,cla,loan,500000000.0,1,nominal_usd
NGA::codf::loan,NGA,Nigeria,2012,codf,loan,500000000.0,1,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2013,aiddata,grant,1046957.226151,2,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2013,aiddata,loan,2051729912.43274,7,constant_2023_usd
NGA::cgef::loan,NGA,Nigeria,2013,cgef,loan,984320000.0,1,nominal_usd
NGA::chapo::grant,NGA,Nigeria,2013,chapo,grant,14167.326969,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2013,cla,loan,1584320000.0,3,nominal_usd
NGA::codf::loan,NGA,Nigeria,2013,codf,loan,1584320000.0,3,nominal_usd
NGA::cofi::loan,NGA,Nigeria,2013,cofi,loan,984000000.0,1,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2014,aiddata,grant,1914119.420157,2,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2014,aiddata,loan,115374732.852419,1,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2014,chapo,grant,269518.910487,1,constant_2021_usd
NGA::aiddata::grant,NGA,Nigeria,2015,aiddata,grant,136567.829771,2,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2015,chapo,grant,56716.688963,1,constant_2021_usd
NGA::aiddata::grant,NGA,Nigeria,2016,aiddata,grant,1345948.324661,3,constant_2023_usd
NGA::cla::loan,NGA,Nigeria,2016,cla,loan,325670000.0,1,nominal_usd
NGA::codf::loan,NGA,Nigeria,2016,codf,loan,325670000.0,1,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2017,aiddata,grant,13449215.383455,4,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2017,aiddata,loan,1986644931.484124,5,constant_2023_usd
NGA::cla::loan,NGA,Nigeria,2017,cla,loan,2791890000.0,5,nominal_usd
NGA::codf::loan,NGA,Nigeria,2017,codf,loan,2749390000.0,4,nominal_usd
NGA::cofi::loan,NGA,Nigeria,2017,cofi,loan,4930000000.0,1,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2018,aiddata,grant,117689.61476,7,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2018,aiddata,loan,1099984634.014099,6,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2018,chapo,grant,21092.913353,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2018,cla,loan,884220000.0,3,nominal_usd
NGA::codf::loan,NGA,Nigeria,2018,codf,loan,885520000.0,3,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2019,aiddata,grant,51844110.524227,5,constant_2023_usd
NGA::aiddata::loan,NGA,Nigeria,2019,aiddata,loan,1222055821.996574,9,constant_2023_usd
NGA::chapo::grant,NGA,Nigeria,2019,chapo,grant,34249.868988,1,constant_2021_usd
NGA::cla::loan,NGA,Nigeria,2019,cla,loan,1021530000.0,3,nominal_usd
NGA::codf::loan,NGA,Nigeria,2019,codf,loan,1021530000.0,3,nominal_usd
NGA::cofi::loan,NGA,Nigeria,2019,cofi,loan,1000000000.0,2,nominal_usd
NGA::aiddata::grant,NGA,Nigeria,2020,aiddata,grant,9600263.190012,12,constant_2023_usd
