project_entity_id,country_iso3,year,canonical_title,member_count,source_count,sources,member_record_keys,match_basis,amount_policy
SRC-3ECB945E279215,ZAF,2012,Palabora Mining Company invest 7 million Rand to build Phelang Wellness Center,1,1,aiddata,aiddata:108558,source_record,no_cross_source_amount_selected_or_summed
SRC-5314320ADA5B43,ZAF,2012,"China Construction Bank contributes to a $1.35 billion syndicated term loan facility to the Standard Bank of South Africa for general corporate purposes, including trade finance (Linked to Record ID#96717, #96720, #96721)",1,1,aiddata,aiddata:96719,source_record,no_cross_source_amount_selected_or_summed
SRC-68BD94D0366AC7,ZAF,2012,CDB provides $267.2 million loan to HBIS to facilitate acquisition of 35% equity stake in Palabora Mining Company Limited (PMC),1,1,aiddata,aiddata:92120,source_record,no_cross_source_amount_selected_or_summed
SRC-7544769606DB07,ZAF,2012,CDB provides second $100 million bridge loan to Wesizwe Platinum for Bakubung Platinum Mining Plant Construction Project (Linked to Record ID#41600 and #58675),1,1,aiddata,aiddata:58676,source_record,no_cross_source_amount_selected_or_summed
SRC-793853A879F4CD,ZAF,2012,CDB provides $100 million loan to the Industrial Development Corporation of South Africa Limited (IDC) for on-lending purposes,1,1,aiddata,aiddata:105837,source_record,no_cross_source_amount_selected_or_summed
SRC-92A2F000E9D734,ZAF,2012,CDB provides $100 million bridge loan to Wesizwe Platinum for Bakubung Platinum Mining Plant Construction Project (Linked to Record ID#41600 and #58676),1,1,aiddata,aiddata:58675,source_record,no_cross_source_amount_selected_or_summed
SRC-B6738147802D9E,ZAF,2012,"Agricultural Bank of China contributes to a $1.35 billion syndicated term loan facility to the Standard Bank of South Africa for general corporate purposes, including trade finance (Linked to Record ID#96719, #96720, #96721)",1,1,aiddata,aiddata:96717,source_record,no_cross_source_amount_selected_or_summed
SRC-DC570BB93DCC69,ZAF,2012,"ICBC (Asia) contributes to a $1.35 billion syndicated term loan facility to the Standard Bank of South Africa for general corporate purposes, including trade finance (Linked to Record ID#96717, #96719, #96721)",1,1,aiddata,aiddata:96720,source_record,no_cross_source_amount_selected_or_summed
SRC-EB3C964B3EA84F,ZAF,2012,"ICBC New York Branch contributes to a $1.35 billion syndicated term loan facility to the Standard Bank of South Africa for general corporate purposes, including trade financing (Linked to Record ID#96717, #96719, #96720)",1,1,aiddata,aiddata:96721,source_record,no_cross_source_amount_selected_or_summed
SRC-01E49E711FB771,ZAF,2013,Chinese Government provides RMB 23 million grant for China-South Africa Agricultural Technology Demonstration Center Technical Cooperation Project (linked to Record ID#31189),1,1,aiddata,aiddata:73262,source_record,no_cross_source_amount_selected_or_summed
SRC-49AE404F8E0CA9,ZAF,2013,"Bank of China contributes to ZAR 2.5 billion syndicated revolving credit facility with Sibanye Gold Limited for working capital purposes (Linked to Record#108411,108415)",1,1,aiddata,aiddata:108416,source_record,no_cross_source_amount_selected_or_summed
SRC-4D292BD058BFC6,ZAF,2013,Bank of China provides $53.1 million loan to Mamba Cement Company (Linked to Record ID#16650),1,1,aiddata,aiddata:58714,source_record,no_cross_source_amount_selected_or_summed
SRC-597E55575AB00F,ZAF,2013,"Bank of China contributes to ZAR 2 billion syndicated revolving credit facility with Sibanye Gold Limited for working capital purposes (Linked to Record#108411, 108416)",1,1,aiddata,aiddata:108415,source_record,no_cross_source_amount_selected_or_summed
SRC-70E75899DB40CE,ZAF,2013,"CDB provides $650 million long-term, loan to Wesizwe Platinum for the Bakubung Platinum Mining Plant Construction Project (Linked to Record ID#58675, #58676, #2479)",1,1,aiddata,aiddata:41600,source_record,no_cross_source_amount_selected_or_summed
SRC-8099555DF594EF,ZAF,2013,China Sends 200 Scholarships to South African Students,1,1,aiddata,aiddata:30559,source_record,no_cross_source_amount_selected_or_summed
SRC-89F8EBB78D701C,ZAF,2013,Chinese government to train 30 South African officials in textile technology,1,1,aiddata,aiddata:59580,source_record,no_cross_source_amount_selected_or_summed
SRC-8FAFBC9520F638,ZAF,2013,Palabora Mining Company restores Phalaborwa roads in 2013,1,1,aiddata,aiddata:108571,source_record,no_cross_source_amount_selected_or_summed
SRC-AF221394C2A826,ZAF,2013,Bank of China provides a $75 million loan to Gold One International to unspecified purposes,1,1,aiddata,aiddata:98667,source_record,no_cross_source_amount_selected_or_summed
SRC-F53FF6CCDB855B,ZAF,2013,Hanban provides grant for establishment of Confucius Institute at Durban University of Technology,1,1,aiddata,aiddata:31303,source_record,no_cross_source_amount_selected_or_summed
SRC-FF65FA136A9E23,ZAF,2013,China provides training to 102 professionals of South Africa in various fields,1,1,aiddata,aiddata:59939,source_record,no_cross_source_amount_selected_or_summed
SRC-92877CB629A317,ZAF,2014,China Construction Bank contributes to ZAR 3 billion syndicated loan agreement with Transnet to support the manufacturing of locomotives for its freight rail business,1,1,aiddata,aiddata:53289,source_record,no_cross_source_amount_selected_or_summed
SRC-B46477748E9B37,ZAF,2014,Hanban provides grant for establishment of Confucius Institute at University of Johannesburg,1,1,aiddata,aiddata:43980,source_record,no_cross_source_amount_selected_or_summed
SRC-C254153B2315B6,ZAF,2014,ICBC provides $197 million term facility to Cell C,1,1,aiddata,aiddata:58619,source_record,no_cross_source_amount_selected_or_summed
SRC-0E684BAB0C2F1C,ZAF,2015,Palabora Mining Company provides 150 million Rand for local entrepreneurs and employment,1,1,aiddata,aiddata:108570,source_record,no_cross_source_amount_selected_or_summed
SRC-2181949447286B,ZAF,2015,Transnet Locomotive Purchases,1,1,codf,codf:ZA.043,source_record,no_cross_source_amount_selected_or_summed
SRC-37BCD4B34F74B3,ZAF,2015,CDB contributes to $131 million loan to Cell C,1,1,aiddata,aiddata:58626,source_record,no_cross_source_amount_selected_or_summed
SRC-3D5A54BA008F0D,ZAF,2015,Llanga,1,1,cofi,cofi:ZAF2021005:debt,source_record,no_cross_source_amount_selected_or_summed
SRC-40331464063B8E,ZAF,2015,China Provides Scholarships for 53 Students to Study in China,1,1,aiddata,aiddata:53271,source_record,no_cross_source_amount_selected_or_summed
SRC-44BC98F15EF1EC,ZAF,2015,Bank of China provides ZAR 77 million to Land Bank through Facility A of syndicated loan (Linked to Record ID#87599),1,1,aiddata,aiddata:87598,source_record,no_cross_source_amount_selected_or_summed
SRC-5E11CE728D4965,ZAF,2015,"Bank of China contributes ZAR 1.5 billion to Tranche 1 of R12 billion club loan for Transnet's locomotive fleet acquisition program (Linked to Record ID#70774, #58599)",1,1,aiddata,aiddata:58603,source_record,no_cross_source_amount_selected_or_summed
SRC-64927E34543922,ZAF,2015,ICBC provides ZAR 1.3 billion loan to Cell C for second Frame Supply Agreement (FSA2) (Linked to Record ID#58629),1,1,aiddata,aiddata:58622,source_record,no_cross_source_amount_selected_or_summed
SRC-67D0AAF1A5BAF2,ZAF,2015,"China Development Bank provides $1.5 billion buyer's credit loan for Locomotive Equipment Acquisition Project (Linked to Record ID#58603, #70774)",1,1,aiddata,aiddata:58599,source_record,no_cross_source_amount_selected_or_summed
SRC-787399FCA3D2F5,ZAF,2015,Chinese government aids South African Chinese language pilot program (Linked to Record ID#60262),1,1,aiddata,aiddata:60265,source_record,no_cross_source_amount_selected_or_summed
SRC-81BBA452552DCC,ZAF,2015,Chinese Consulate and Businesses Donate Supplies to Emdeni Secondary School in South Africa,1,1,aiddata,aiddata:52239,source_record,no_cross_source_amount_selected_or_summed
SRC-8BA306CC3778A1,ZAF,2015,ZTE contributes to $131 million loan to Cell C,1,1,aiddata,aiddata:105365,source_record,no_cross_source_amount_selected_or_summed
SRC-95176DFBF34D60,ZAF,2015,ICBC provides $240 million loan to Cell C for second Frame Supply Agreement (FSA2) (Linked to Record ID#58622),1,1,aiddata,aiddata:58629,source_record,no_cross_source_amount_selected_or_summed
SRC-A00FB9BDF96B06,ZAF,2015,China Construction Bank contributes ZAR 275 million to a ZAR 775 million syndicated loan to Land and Agricultural Development Bank for general corporate purposes,1,1,aiddata,aiddata:87596,source_record,no_cross_source_amount_selected_or_summed
SRC-B69C555EF6F0D8,ZAF,2015,"Bank of China contributes ZAR 1.5 billion to Tranche 2 of R12 billion club loan for Transnet's locomotive fleet acquisition program (Linked to Record ID#58603, #58599)",1,1,aiddata,aiddata:70774,source_record,no_cross_source_amount_selected_or_summed
SRC-C461BA9D99CF15,ZAF,2015,Chinese Embassy sponsors Kung-Fu and Investigation training for Ekurhuleni Metro Police Department,1,1,aiddata,aiddata:60257,source_record,no_cross_source_amount_selected_or_summed
SRC-D4570B352BC454,ZAF,2015,China sends Mandarin teachers to South Africa,1,1,aiddata,aiddata:52516,source_record,no_cross_source_amount_selected_or_summed
SRC-D8DBF84CD7D193,ZAF,2015,Bank of China contributes ZAR 77 million to Land Bank through Facility B of syndicated loan (Linked to Record ID#87598),1,1,aiddata,aiddata:87599,source_record,no_cross_source_amount_selected_or_summed
SRC-DA3F5B50A9E239,ZAF,2015,China plans to establish cultural center in South Africa,1,1,aiddata,aiddata:52861,source_record,no_cross_source_amount_selected_or_summed
SRC-F653722E2D33AB,ZAF,2015,China's SNPTC provides training to South African nuclear professionals,1,1,aiddata,aiddata:52857,source_record,no_cross_source_amount_selected_or_summed
PM-7F662AE8DE9035,ZAF,2016,"Eskom Capital Expenditure Programme: Medupi (4,800 MW) and Kusile Coal Plants (800 MW), Ingula HPP (333 MW), and Matla Mine 1 Shaft Relocation",19,6,aiddata|cgef|cgp|cla|codf|cofi,aiddata:52560|cgef:ZA.005|cgef:ZA.045|cgp:ZA.001.1|cgp:ZA.001.2|cgp:ZA.001.3|cgp:ZA.001.4|cgp:ZA.001.5|cgp:ZA.001.6|cgp:ZA.003.1|cgp:ZA.003.2|cgp:ZA.003.3|cgp:ZA.003.4|cla:ZA.005|cla:ZA.045|codf:ZA.005|codf:ZA.045|cofi:ZAF2021006:debt|cofi:ZAF2023012:debt,human_confirmed,no_cross_source_amount_selected_or_summed
SRC-009C9921B85798,ZAF,2016,Transnet signs contract for USD 22 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60093,source_record,no_cross_source_amount_selected_or_summed
SRC-0B0E8300476D63,ZAF,2016,CDB provides $100 million loan to Metorex (Proprietary) Limited — a copper and cobalt company — for working capital purposes,1,1,aiddata,aiddata:103341,source_record,no_cross_source_amount_selected_or_summed
SRC-12C9CA573D9533,ZAF,2016,Establishment of China-South Africa Computational Astrophysics Research Center,1,1,aiddata,aiddata:59145,source_record,no_cross_source_amount_selected_or_summed
SRC-1820E07501027F,ZAF,2016,"Bank of China (Johannesburg Branch) contributes to a $635 million USD syndicated loan to South Africa's Investec Bank (linked to Record ID#98650, 98651, 98695)",1,1,aiddata,aiddata:98652,source_record,no_cross_source_amount_selected_or_summed
SRC-18726F1B14E60B,ZAF,2016,Transnet signs contract for USD 19 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60095,source_record,no_cross_source_amount_selected_or_summed
SRC-21BC9B00D5736D,ZAF,2016,"Land Bank Syndicated Loan (BoC Portion, Facility A)",1,1,cla,cla:ZA.049,source_record,no_cross_source_amount_selected_or_summed
SRC-2624F51093872D,ZAF,2016,Chinese Embassy in South Africa Donates Books and Audio Materials in Chinese to Library in South Africa,1,1,aiddata,aiddata:53290,source_record,no_cross_source_amount_selected_or_summed
SRC-2694F4F1630351,ZAF,2016,Transnet signs contract for USD 22 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60091,source_record,no_cross_source_amount_selected_or_summed
SRC-2875DE398FD665,ZAF,2016,"ICBC (London) contributes to a $635 million USD syndicated loan to South Africa's Investec Bank (linked to Record ID#98651, 98652, 98695)",1,1,aiddata,aiddata:98650,source_record,no_cross_source_amount_selected_or_summed
SRC-3F9CDC9EB255AE,ZAF,2016,ZTE loans USD 7.407 million to Cell C for unspecified purposes,1,1,aiddata,aiddata:58639,source_record,no_cross_source_amount_selected_or_summed
SRC-4AD8CDE198B37D,ZAF,2016,Transnet signs contract for USD 15 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60088,source_record,no_cross_source_amount_selected_or_summed
SRC-4CBB645CC34BD5,ZAF,2016,China Development Bank provides $25 million USD loan to Metorex (Proprietary) Limited — a copper and cobalt company — for working capital purposes,1,1,aiddata,aiddata:103564,source_record,no_cross_source_amount_selected_or_summed
SRC-51CC09A8AFD355,ZAF,2016,China donates teaching planetariums and Chinese textbooks to Sci-Bono Discovery Centre,1,1,aiddata,aiddata:53291,source_record,no_cross_source_amount_selected_or_summed
SRC-51F23CA2085D3C,ZAF,2016,"Industrial and Commercial Bank of China (Asia) contributes to a $1 billion loan facility to Standard Bank for general corporate purposes (Linked to Record ID#96766, #96767, #96769, #96770)",1,1,aiddata,aiddata:96768,source_record,no_cross_source_amount_selected_or_summed
SRC-710C1EAE8B4455,ZAF,2016,Bank of China contributes to $965 million syndicated ‘B’ loan for Eskom Power Generation and Transmission Project,1,1,aiddata,aiddata:97773,source_record,no_cross_source_amount_selected_or_summed
SRC-746F7CBBCF8643,ZAF,2016,Chinese Embassy in South Africa donates computers and other supplies to Marhulana Primary School (Linked to Record ID#60254),1,1,aiddata,aiddata:60253,source_record,no_cross_source_amount_selected_or_summed
SRC-85DB04B24ADA1C,ZAF,2016,"China Construction Bank contributes $55.555 million to a $1 billion loan facility to Standard Bank for general corporate purposes (Linked to Record ID#96766, #96768, #96769, #96770)",1,1,aiddata,aiddata:96767,source_record,no_cross_source_amount_selected_or_summed
SRC-878A9EF30A3A21,ZAF,2016,Transnet signs contract for USD 8 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60090,source_record,no_cross_source_amount_selected_or_summed
SRC-9767B49DFE9FEC,ZAF,2016,"Agricultural Bank of China contributes to a $1 billion loan facility to Standard Bank for general corporate purposes (Linked to Record ID#96766, #96767, #96768, #96769)",1,1,aiddata,aiddata:96770,source_record,no_cross_source_amount_selected_or_summed
SRC-9D028482EFA5BB,ZAF,2016,Bank of China contributes to ZAR 6 billion syndicated revolving credit facility with Sibanye Gold Limited for working capital purposes,1,1,aiddata,aiddata:108411,source_record,no_cross_source_amount_selected_or_summed
SRC-A2E68D835A308E,ZAF,2016,Land Bank Syndicated Loan (CCB Portion),1,1,cla,cla:ZA.048,source_record,no_cross_source_amount_selected_or_summed
SRC-A55C57C0E5216D,ZAF,2016,Chinese Embassy in South Africa donates blankets and school bags to Marhulana Primary School (Linked to Record ID#60253),1,1,aiddata,aiddata:60254,source_record,no_cross_source_amount_selected_or_summed
SRC-B1F91FBA91DCEC,ZAF,2016,Limpopo,1,1,cofi,cofi:ZAF2022010:equity,source_record,no_cross_source_amount_selected_or_summed
SRC-B5B2DDB47B584D,ZAF,2016,"Bank of China contributes to a $1 billion loan facility to Standard Bank for general corporate purposes (Linked to Record ID#96767, #96768, #96769, #96770)",1,1,aiddata,aiddata:96766,source_record,no_cross_source_amount_selected_or_summed
SRC-B7AC13D2B2A3D6,ZAF,2016,Transnet signs contract for $337 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60085,source_record,no_cross_source_amount_selected_or_summed
SRC-BAD0BD27286363,ZAF,2016,"Land Bank Syndicated Loan (BoC Portion, Facility B)",1,1,cla,cla:ZA.050,source_record,no_cross_source_amount_selected_or_summed
SRC-C28B9D15EDE531,ZAF,2016,Transnet signs contract for USD 16 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60086,source_record,no_cross_source_amount_selected_or_summed
SRC-C565E61570F031,ZAF,2016,Bank of China contributes to $657 million syndicated ‘B’ loan to support Transnet’s 7-year rolling capital expenditure program (CEP),1,1,aiddata,aiddata:97769,source_record,no_cross_source_amount_selected_or_summed
SRC-DCF286DC310E22,ZAF,2016,Transnet signs contract for USD 21 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:60092,source_record,no_cross_source_amount_selected_or_summed
SRC-F0FFB22B012718,ZAF,2016,"China Construction Bank (Johannesburg branch) contributes to a $635 million USD syndicated loan to South Africa's Investec Bank (linked to Record ID#98650, 98652, 98659)",1,1,aiddata,aiddata:98651,source_record,no_cross_source_amount_selected_or_summed
SRC-F4F8250BEF78FB,ZAF,2016,"Industrial and Commercial Bank of China's London Branch contributes to a $1 billion loan facility to Standard Bank for general corporate purposes (Linked to Record ID#96766, #96767, #96768, #96770)",1,1,aiddata,aiddata:96769,source_record,no_cross_source_amount_selected_or_summed
SRC-FAFB6AECE65681,ZAF,2016,Transnet Club Loan,1,1,cla,cla:ZA.016,source_record,no_cross_source_amount_selected_or_summed
PM-2709E4005EE26F,ZAF,2017,Chinese government donates medical equipment to Steve Biko Academic Hospital,2,2,aiddata|chapo,aiddata:60287|chapo:60287,direct_reference,no_cross_source_amount_selected_or_summed
PM-868FA9F0F01A72,ZAF,2017,De Aar Mulilo Wind Farm,2,2,cgp|cofi,cgp:ZA.F.004.2|cofi:ZAF2021002:equity,human_confirmed,no_cross_source_amount_selected_or_summed
PM-DA779969B42ECE,ZAF,2017,De Aar Mulilo Wind Farm,2,2,cgp|cofi,cgp:ZA.F.004.1|cofi:ZAF2021001:equity,human_confirmed,no_cross_source_amount_selected_or_summed
SRC-03A1D58DA5FA86,ZAF,2017,"China Construction Bank contributes to a $540 million syndicated term loan facility First Rand Bank for general corporate and trade financing purposes (Linked to Record ID#96691, #96692, and #96693)",1,1,aiddata,aiddata:96690,source_record,no_cross_source_amount_selected_or_summed
SRC-06EF28BA291696,ZAF,2017,29 South African students receive Chinese Government Scholarship to study in China,1,1,aiddata,aiddata:58871,source_record,no_cross_source_amount_selected_or_summed
SRC-145A355711B4E4,ZAF,2017,Transnet signs contract for USD 29 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59306,source_record,no_cross_source_amount_selected_or_summed
SRC-2DECB1481717AF,ZAF,2017,Transnet signs contract for USD 21 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59313,source_record,no_cross_source_amount_selected_or_summed
SRC-30E5AA34627A9B,ZAF,2017,Palabora Mining Company provides 76 food parcels to flood victims,1,1,aiddata,aiddata:108554,source_record,no_cross_source_amount_selected_or_summed
SRC-323926DDA4854F,ZAF,2017,Bank of China (Singapore Branch) contributes to a $450 million senior unsecured term loan facility to Nedbank,1,1,aiddata,aiddata:110374,source_record,no_cross_source_amount_selected_or_summed
SRC-3C6C288E4DEB45,ZAF,2017,China signs deal with South Africa for the South Africa-China Young Scientists Exchange Programme,1,1,aiddata,aiddata:85856,source_record,no_cross_source_amount_selected_or_summed
SRC-3DCDB6A73B4716,ZAF,2017,"China Eximbank contributes to a $540 million syndicated term loan facility to First Rand Bank for general corporate and trade financing purposes (Linked to Record ID#96690, #96691, and #96693)",1,1,aiddata,aiddata:96692,source_record,no_cross_source_amount_selected_or_summed
SRC-41962886394F78,ZAF,2017,Industrial and Commercial Bank of China provides ZAR 997 million loan to Cell C for unspecified purposes,1,1,aiddata,aiddata:58638,source_record,no_cross_source_amount_selected_or_summed
SRC-49E6CD95F0AD8B,ZAF,2017,Bank of China contributes to a $175 million revolving credit facility to Harmony Gold Mining Company Limited (Linked to Record ID#96814),1,1,aiddata,aiddata:96815,source_record,no_cross_source_amount_selected_or_summed
SRC-504EFAA113242C,ZAF,2017,Transnet signs contract for USD 23 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59299,source_record,no_cross_source_amount_selected_or_summed
SRC-5C1875DA5D128D,ZAF,2017,Transnet signs contract for USD 31 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59293,source_record,no_cross_source_amount_selected_or_summed
SRC-664201B24DF54D,ZAF,2017,All Africa Chinese Women's Association awards scholarships to South African students in 2017,1,1,aiddata,aiddata:89299,source_record,no_cross_source_amount_selected_or_summed
SRC-6651A99E11AF23,ZAF,2017,Transnet signs contract for USD 18 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59291,source_record,no_cross_source_amount_selected_or_summed
SRC-69B5A1E6DC1E91,ZAF,2017,"Palabora Mining Company donates R15,000 to Relebogile High School",1,1,aiddata,aiddata:108553,source_record,no_cross_source_amount_selected_or_summed
SRC-80EC1527551EF8,ZAF,2017,Huarong Energy Africa provides $1.5 billion loan to Eskom for power plant upgrades,1,1,aiddata,aiddata:58419,source_record,no_cross_source_amount_selected_or_summed
SRC-817C0A48815BE8,ZAF,2017,Industrial and Commercial Bank of China contributes to a $450 million senior unsecured term loan facility to Nedbank,1,1,aiddata,aiddata:96765,source_record,no_cross_source_amount_selected_or_summed
SRC-8A19ECFA1E4C46,ZAF,2017,Chinese Embassy in South Africa donates smart boards and Chinese books to local schools in Pretoria (Linked to Record ID#60265),1,1,aiddata,aiddata:60262,source_record,no_cross_source_amount_selected_or_summed
SRC-8D4495CD252D7C,ZAF,2017,CDB provides $100 million loan to Absa Bank for on-lending to small- and medium-sized enterprises,1,1,aiddata,aiddata:58678,source_record,no_cross_source_amount_selected_or_summed
SRC-92B082E3503828,ZAF,2017,Transnet signs contract for USD 7 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59309,source_record,no_cross_source_amount_selected_or_summed
SRC-96CF621278717D,ZAF,2017,China Longyuan Power Group provides ZAR 1 million grant to 10 schools in 2017,1,1,aiddata,aiddata:88731,source_record,no_cross_source_amount_selected_or_summed
SRC-AEAAB35D30A3A2,ZAF,2017,Chinese Embassy in South Africa donates to nursing home (Linked to Record ID#59031),1,1,aiddata,aiddata:58920,source_record,no_cross_source_amount_selected_or_summed
SRC-BC268A8E23208A,ZAF,2017,Transnet signs contract for USD 12 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59305,source_record,no_cross_source_amount_selected_or_summed
SRC-C955CDFABF662F,ZAF,2017,Transnet signs contract for USD 14 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59303,source_record,no_cross_source_amount_selected_or_summed
SRC-C9EC0EC93EF78F,ZAF,2017,"Industrial and Commercial Bank of China contributes to a $540 million syndicated term loan facility to First Rand Bank for general corporate and trade financing purposes (Linked to Record ID#96690, #96691, and #96692)",1,1,aiddata,aiddata:96693,source_record,no_cross_source_amount_selected_or_summed
SRC-CCF74337C07B40,ZAF,2017,Establishment of China-South Africa Joint Research Center for Mineral Resources,1,1,aiddata,aiddata:59043,source_record,no_cross_source_amount_selected_or_summed
SRC-CD5B33EBF8BEEB,ZAF,2017,Bank of China contributes to a $175 million syndicated loan facility to Harmony Gold Mining Company Limited (Linked to Record ID#96815),1,1,aiddata,aiddata:96814,source_record,no_cross_source_amount_selected_or_summed
SRC-D2810726B72770,ZAF,2017,ICBC provides $70 million loan to Acwa Power for working capital purposes,1,1,aiddata,aiddata:60238,source_record,no_cross_source_amount_selected_or_summed
SRC-D60233D0EF8F10,ZAF,2017,Transnet signs contract for USD 9 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59294,source_record,no_cross_source_amount_selected_or_summed
SRC-D6B1200C32FD07,ZAF,2017,China Development Bank provides $1.5 billion loan to Eskom for 4800MW Medupi Power Plant Project (Linked to Record ID#52560),1,1,aiddata,aiddata:58385,source_record,no_cross_source_amount_selected_or_summed
SRC-D86CEDC523502E,ZAF,2017,Bank of China (London Branch) contributes to a $450 million senior unsecured term loan facility to Nedbank,1,1,aiddata,aiddata:96723,source_record,no_cross_source_amount_selected_or_summed
SRC-E123CB9E9A0832,ZAF,2017,Transnet signs contract for USD 15 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59307,source_record,no_cross_source_amount_selected_or_summed
SRC-ED14DE2828EE88,ZAF,2017,All-China Women's Federation donates sewing machines to African National Congress Women's League,1,1,aiddata,aiddata:59175,source_record,no_cross_source_amount_selected_or_summed
SRC-FBED810B666125,ZAF,2017,"Bank of China contributes to a $540 million syndicated term loan facility to First Rand Bank for general corporate and trade financing purposes (Linked to Record ID#96690, #96692, and #96693)",1,1,aiddata,aiddata:96691,source_record,no_cross_source_amount_selected_or_summed
PM-049312FC2063C0,ZAF,2018,Industrial and Commercial Bank of China contributes to ZAR 6 billion loan facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96797),4,2,aiddata|chapo,aiddata:96797|aiddata:96798|chapo:96797|chapo:96798,human_confirmed,no_cross_source_amount_selected_or_summed
PM-2342836E5CBE79,ZAF,2018,China Development Bank provides $2.5 billion loan for 4800MW Kusile Coal-Fired Power Plant Construction Project (Linked to Record ID#52560),12,6,aiddata|cgef|cgp|cla|codf|cofi,aiddata:58379|cgef:ZA.044|cgp:ZA.005.1|cgp:ZA.005.2|cgp:ZA.005.3|cgp:ZA.005.4|cgp:ZA.005.5|cgp:ZA.005.6|cla:ZA.044|codf:ZA.044|cofi:ZAF2021003:debt|cofi:ZAF2021004:debt,human_confirmed,no_cross_source_amount_selected_or_summed
PM-259EA231E1DC58,ZAF,2018,Industrial and Commercial Bank of China contributes to EUR 500 million loan facility to Aspen Finance (Linked to Record ID#96776),2,2,aiddata|chapo,aiddata:96777|chapo:96777,direct_reference,no_cross_source_amount_selected_or_summed
PM-2F8BC92C0D684E,ZAF,2018,China Construction Bank contributes to ZAR 2 billion loan facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96799),2,2,aiddata|chapo,aiddata:96800|chapo:96800,direct_reference,no_cross_source_amount_selected_or_summed
PM-30E249CB763468,ZAF,2018,Industrial and Commercial Bank of China contributes EUR 37 million to EUR 1 billion loan facility to Aspen Finance (Linked to Record ID#96773),4,2,aiddata|chapo,aiddata:96773|aiddata:96774|chapo:96773|chapo:96774,human_confirmed,no_cross_source_amount_selected_or_summed
PM-7461D54426921F,ZAF,2018,Industrial and Commercial Bank of China contributes to ZAR 2 billion revolving credit facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96800),2,2,aiddata|chapo,aiddata:96799|chapo:96799,direct_reference,no_cross_source_amount_selected_or_summed
PM-9EC937A36A3562,ZAF,2018,China Construction Bank contributes to EUR 500 million loan facility to Aspen Finance (Linked to Record ID#96777),2,2,aiddata|chapo,aiddata:96776|chapo:96776,direct_reference,no_cross_source_amount_selected_or_summed
PM-A0FB2949ABD59A,ZAF,2018,Industrial and Commercial Bank of China contributes to EUR 1.15 billion revolving credit facility to Aspen Finance (Linked to Record ID#96796),4,2,aiddata|chapo,aiddata:96795|aiddata:96796|chapo:96795|chapo:96796,human_confirmed,no_cross_source_amount_selected_or_summed
SRC-0D3853C9C7FC73,ZAF,2018,Bank of China (Singapore Branch) contributes to a $2.5 billion USD syndicated loan to Naspers Limited for general corporate purposes in April 2018,1,1,aiddata,aiddata:60241,source_record,no_cross_source_amount_selected_or_summed
SRC-111A72C18E5289,ZAF,2018,"ICBC contributes to a $300 million USD syndicated loan to South Africa's Investec Bank Limited for refinancing purposes (linked to Record ID#s #98650, 98651, 98652)",1,1,aiddata,aiddata:98695,source_record,no_cross_source_amount_selected_or_summed
SRC-12BDCD7E7DD734,ZAF,2018,Transnet signs contract for USD 16 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59335,source_record,no_cross_source_amount_selected_or_summed
SRC-18FC1D58D51184,ZAF,2018,Transnet signs contract for USD 19 million cross-currency interest rate swap with China Development Bank (first one),1,1,aiddata,aiddata:59326,source_record,no_cross_source_amount_selected_or_summed
SRC-19FE0E4E57CEA3,ZAF,2018,Palabora Mining Company Transportation Department donates food to different Phalaborwa centres,1,1,aiddata,aiddata:108556,source_record,no_cross_source_amount_selected_or_summed
SRC-1AC9C9D8FE5E2B,ZAF,2018,CDB provides $500 million loan to Standard Bank of South Africa Limited for on-lending purposes in July 2018,1,1,aiddata,aiddata:58689,source_record,no_cross_source_amount_selected_or_summed
SRC-1C502A24D80F4D,ZAF,2018,Transnet signs contract for USD 11 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59340,source_record,no_cross_source_amount_selected_or_summed
