project_match_id,member_count,source_count,sources,country_iso3,year,member_record_keys,group_basis
PM-18ED5804271583,2,2,aiddata|chapo,SEN,2016,aiddata:86538|chapo:86538,direct_reference
PM-3C332C1DDF67B9,2,2,aiddata|chapo,SEN,2016,aiddata:85165|chapo:85165,direct_reference
PM-96A16ED707B28E,3,3,aiddata|cla|codf,SEN,2016,aiddata:53182|cla:SN.023|codf:SN.023,human_confirmed
PM-C9879B89B21E4C,2,2,cla|codf,SEN,2016,cla:SN.021|codf:SN.021,automatic_high_confidence
PM-DD16314C04161A,2,2,cla|codf,SEN,2016,cla:SN.020|codf:SN.020,automatic_high_confidence
PM-01B992A6B6D244,2,2,aiddata|chapo,SEN,2017,aiddata:58274|chapo:58274,direct_reference
PM-186D8F3B21899E,2,2,aiddata|chapo,SEN,2017,aiddata:72659|chapo:72659,direct_reference
PM-EA8A88D53C2CEB,2,2,aiddata|chapo,SEN,2017,aiddata:73514|chapo:73514,direct_reference
PM-10CF08168C4941,2,2,aiddata|cla,SEN,2018,aiddata:86733|cla:SN.026,automatic_high_confidence
PM-495C0F6D94C41B,2,2,aiddata|chapo,SEN,2018,aiddata:86404|chapo:86404,direct_reference
PM-72DED3290541E1,2,2,cla|codf,SEN,2018,cla:SN.022|codf:SN.022,automatic_high_confidence
PM-B78BB484BF1B0A,2,2,aiddata|chapo,SEN,2018,aiddata:88638|chapo:88638,direct_reference
PM-C05911A6493045,2,2,aiddata|chapo,SEN,2018,aiddata:86620|chapo:86620,direct_reference
PM-C5911AF01EC500,2,2,aiddata|chapo,SEN,2018,aiddata:66703|chapo:66703,direct_reference
PM-09E07E79144565,2,2,aiddata|chapo,SEN,2019,aiddata:86704|chapo:86704,direct_reference
PM-4C06909CB303B7,2,2,aiddata|chapo,SEN,2019,aiddata:86106|chapo:86106,direct_reference
PM-80E7982A4926C9,2,2,aiddata|chapo,SEN,2019,aiddata:85967|chapo:85967,direct_reference
PM-FB8F17FFAE43BC,2,2,aiddata|chapo,SEN,2019,aiddata:86113|chapo:86113,direct_reference
PM-20A2F6A0FB422D,2,2,aiddata|chapo,SEN,2020,aiddata:94212|chapo:94212,direct_reference
PM-3626DD36FA2C8D,2,2,aiddata|chapo,SEN,2020,aiddata:92997|chapo:92997,direct_reference
PM-3D2839D81CD718,2,2,aiddata|chapo,SEN,2020,aiddata:86105|chapo:86105,direct_reference
PM-693BCFEB086ECB,2,2,aiddata|chapo,SEN,2020,aiddata:96744|chapo:96744,direct_reference
PM-77238499E6FC48,2,2,aiddata|chapo,SEN,2020,aiddata:93005|chapo:93005,direct_reference
PM-AD789879D76512,2,2,aiddata|chapo,SEN,2020,aiddata:94190|chapo:94190,direct_reference
PM-E22580DDD866C7,2,2,aiddata|chapo,SEN,2020,aiddata:93014|chapo:93014,direct_reference
PM-402459CB134227,2,2,aiddata|chapo,SEN,2021,aiddata:96881|chapo:96881,direct_reference
PM-67184803480EA0,2,2,aiddata|chapo,SEN,2021,aiddata:93004|chapo:93004,direct_reference
PM-7559A2A3E77DCC,2,2,aiddata|chapo,SEN,2021,aiddata:94210|chapo:94210,direct_reference
PM-CBDA9B98B25CF4,2,2,cla|codf,SEN,2021,cla:SN.030|codf:SN.030,automatic_high_confidence
PM-E09AA61CF8F489,2,2,cla|codf,SEN,2021,cla:SN.027|codf:SN.027,automatic_high_confidence
PM-8A4F6819CD054C,2,2,cla|codf,SEN,2024,cla:SN.040|codf:SN.040,automatic_high_confidence
PM-DEAB52F17D9BF8,2,2,aiddata|chapo,SLE,2002,aiddata:86110|chapo:86110,direct_reference
PM-4CA90B1319EFDE,2,2,aiddata|chapo,SLE,2003,aiddata:35406|chapo:35406,direct_reference
PM-C479E1CF6797B8,2,2,aiddata|chapo,SLE,2005,aiddata:35404|chapo:35404,direct_reference
PM-065FB37C031049,2,2,aiddata|chapo,SLE,2006,aiddata:88020|chapo:88020,direct_reference
PM-C67F0E1506527D,2,2,aiddata|chapo,SLE,2006,aiddata:63176|chapo:63176,direct_reference
PM-77550D8CE8D28D,2,2,aiddata|chapo,SLE,2007,aiddata:35403|chapo:35403,direct_reference
PM-24F3217372332A,2,2,aiddata|chapo,SLE,2008,aiddata:2254|chapo:2254,direct_reference
PM-5FF47C852CBF57,2,2,aiddata|chapo,SLE,2008,aiddata:63190|chapo:63190,direct_reference
PM-41BD016E213DFA,2,2,aiddata|chapo,SLE,2009,aiddata:2257|chapo:2257,direct_reference
PM-420FB1C07B2179,2,2,aiddata|chapo,SLE,2009,aiddata:22222|chapo:22222,direct_reference
PM-C539080EFCEBA6,2,2,aiddata|chapo,SLE,2009,aiddata:2260|chapo:2260,direct_reference
PM-515263513CE7A4,2,2,aiddata|chapo,SLE,2011,aiddata:62608|chapo:62608,direct_reference
PM-6F265D78EE26F2,2,2,aiddata|chapo,SLE,2011,aiddata:35407|chapo:35407,direct_reference
PM-A789BB62467809,2,2,aiddata|chapo,SLE,2011,aiddata:63125|chapo:63125,direct_reference
PM-A4A33B82935513,2,2,aiddata|chapo,SLE,2012,aiddata:62732|chapo:62732,direct_reference
PM-DFAC361280C95A,2,2,aiddata|chapo,SLE,2012,aiddata:30274|chapo:30274,direct_reference
PM-0BE0FED467B6DA,2,2,aiddata|chapo,SLE,2013,aiddata:62731|chapo:62731,direct_reference
PM-641FF842443D54,2,2,aiddata|chapo,SLE,2013,aiddata:35023|chapo:35023,direct_reference
PM-2378268731E80D,2,2,aiddata|chapo,SLE,2014,aiddata:62730|chapo:62730,direct_reference
PM-47F68A3F60B740,2,2,aiddata|chapo,SLE,2014,aiddata:35246|chapo:35246,direct_reference
PM-422278574CE47E,2,2,aiddata|chapo,SLE,2015,aiddata:53019|chapo:53019,direct_reference
PM-4EF6F3C128D470,2,2,aiddata|chapo,SLE,2015,aiddata:53021|chapo:53021,direct_reference
PM-4FB34A4744FC41,2,2,aiddata|chapo,SLE,2015,aiddata:62729|chapo:62729,direct_reference
PM-D67E903BA2F353,2,2,aiddata|chapo,SLE,2015,aiddata:53018|chapo:53018,direct_reference
PM-F352EF68FC66C4,2,2,aiddata|chapo,SLE,2015,aiddata:35411|chapo:35411,direct_reference
PM-1902D889151932,2,2,aiddata|chapo,SLE,2016,aiddata:62744|chapo:62744,direct_reference
PM-8F899B00659DAB,2,2,aiddata|chapo,SLE,2016,aiddata:53011|chapo:53011,direct_reference
PM-9AF01AA3BA445F,2,2,aiddata|chapo,SLE,2016,aiddata:53013|chapo:53013,direct_reference
PM-E5247BCFDFA1B0,2,2,aiddata|chapo,SLE,2016,aiddata:62554|chapo:62554,direct_reference
PM-F4117666DC31E9,2,2,aiddata|chapo,SLE,2016,aiddata:63226|chapo:63226,direct_reference
PM-FD74FA5C0DCD77,2,2,aiddata|chapo,SLE,2016,aiddata:53016|chapo:53016,direct_reference
PM-03FFE91AEC4416,2,2,aiddata|chapo,SLE,2017,aiddata:63230|chapo:63230,direct_reference
PM-2BA2113CB3BA1D,2,2,aiddata|chapo,SLE,2017,aiddata:63229|chapo:63229,direct_reference
PM-38F2BC1C3C6947,2,2,aiddata|chapo,SLE,2017,aiddata:63232|chapo:63232,direct_reference
PM-4B0D6456D48B4E,2,2,aiddata|chapo,SLE,2017,aiddata:62745|chapo:62745,direct_reference
PM-93E49F21169C32,2,2,aiddata|chapo,SLE,2017,aiddata:63238|chapo:63238,direct_reference
PM-E0AABA95FC3D92,2,2,aiddata|chapo,SLE,2017,aiddata:63024|chapo:63024,direct_reference
PM-FA834C8EEF7CA3,2,2,cla|codf,SLE,2017,cla:SL.041|codf:SL.041,automatic_high_confidence
PM-0BF0CE9AA24AEA,2,2,aiddata|chapo,SLE,2018,aiddata:62595|chapo:62595,direct_reference
PM-2FB5F4CF763F4A,2,2,aiddata|chapo,SLE,2018,aiddata:86675|chapo:86675,direct_reference
PM-504E8B60DA95CC,2,2,aiddata|chapo,SLE,2018,aiddata:62749|chapo:62749,direct_reference
PM-735157EAD167B3,2,2,aiddata|chapo,SLE,2018,aiddata:63046|chapo:63046,direct_reference
PM-B354692C346B31,2,2,aiddata|chapo,SLE,2018,aiddata:62753|chapo:62753,direct_reference
PM-C9120215F90479,2,2,aiddata|chapo,SLE,2018,aiddata:88688|chapo:88688,direct_reference
PM-D54A84380081C0,2,2,aiddata|chapo,SLE,2018,aiddata:62600|chapo:62600,direct_reference
PM-F37EA1FDCEEBDF,2,2,aiddata|chapo,SLE,2018,aiddata:86080|chapo:86080,direct_reference
PM-21CDAD2367B587,2,2,aiddata|chapo,SLE,2019,aiddata:86092|chapo:86092,direct_reference
PM-2BD96A2A75C2D5,2,2,aiddata|chapo,SLE,2019,aiddata:86945|chapo:86945,direct_reference
PM-34EC6078685EDA,2,2,aiddata|chapo,SLE,2019,aiddata:85977|chapo:85977,direct_reference
PM-A284B9D14D381F,2,2,aiddata|chapo,SLE,2019,aiddata:67838|chapo:67838,direct_reference
PM-A3F67D198225C7,2,2,cla|codf,SLE,2019,cla:SL.038|codf:SL.038,automatic_high_confidence
PM-D2709A127F130E,2,2,aiddata|chapo,SLE,2019,aiddata:85994|chapo:85994,direct_reference
PM-EB9DBC226B457F,2,2,aiddata|chapo,SLE,2019,aiddata:85972|chapo:85972,direct_reference
PM-F8D249E0F6D44C,2,2,aiddata|chapo,SLE,2019,aiddata:86463|chapo:86463,direct_reference
PM-5E2D0AFDE9040B,2,2,aiddata|chapo,SLE,2020,aiddata:93363|chapo:93363,direct_reference
PM-C55265819D51C7,2,2,aiddata|chapo,SLE,2020,aiddata:93364|chapo:93364,direct_reference
PM-DB6A576A0E2E88,2,2,aiddata|chapo,SLE,2020,aiddata:93565|chapo:93565,direct_reference
PM-1C8D7879CF4279,2,2,aiddata|chapo,SLE,2021,aiddata:86159|chapo:86159,direct_reference
PM-5A6F8F6B3E1097,2,2,aiddata|chapo,SLE,2021,aiddata:93305|chapo:93305,direct_reference
PM-AC1E0CA310819A,2,2,aiddata|chapo,SLE,2021,aiddata:93458|chapo:93458,direct_reference
PM-6202424B4AD73B,2,2,aiddata|chapo,SOM,2007,aiddata:28502|chapo:28502,direct_reference
PM-223B756A02B630,2,2,aiddata|chapo,SOM,2009,aiddata:35217|chapo:35217,direct_reference
PM-5313B2858D119E,2,2,aiddata|chapo,SOM,2009,aiddata:35216|chapo:35216,direct_reference
PM-608081FE939F2B,2,2,aiddata|chapo,SOM,2014,aiddata:36408|chapo:36408,direct_reference
PM-78538F27688C68,2,2,aiddata|chapo,SOM,2017,aiddata:61104|chapo:61104,direct_reference
PM-B4D3B9F565A398,2,2,aiddata|chapo,SOM,2019,aiddata:88273|chapo:88273,direct_reference
PM-95BFF193867572,2,2,aiddata|chapo,SOM,2020,aiddata:97876|chapo:97876,direct_reference
PM-5C815FC70A32BF,2,2,aiddata|chapo,SOM,2021,aiddata:91810|chapo:91810,direct_reference
PM-D7E8F9D91DC945,2,2,aiddata|chapo,SOM,2021,aiddata:91812|chapo:91812,direct_reference
PM-05638E852B40B3,2,2,aiddata|chapo,SSD,2011,aiddata:35428|chapo:35428,direct_reference
PM-39DC3D929E4EF5,2,2,aiddata|chapo,SSD,2011,aiddata:35423|chapo:35423,direct_reference
PM-93C638A4F155B9,2,2,aiddata|chapo,SSD,2011,aiddata:2466|chapo:2466,direct_reference
PM-352EDD6F72A645,2,2,aiddata|chapo,SSD,2012,aiddata:30343|chapo:30343,direct_reference
PM-729FD9C66D1524,2,2,aiddata|chapo,SSD,2012,aiddata:69056|chapo:69056,direct_reference
PM-733BC95CB4BDD5,2,2,aiddata|chapo,SSD,2012,aiddata:60586|chapo:60586,direct_reference
PM-144D50EF74F576,2,2,aiddata|chapo,SSD,2014,aiddata:60732|chapo:60732,direct_reference
PM-27E2412323B7B4,2,2,aiddata|chapo,SSD,2014,aiddata:58596|chapo:58596,direct_reference
PM-6144040E1D5F93,2,2,aiddata|chapo,SSD,2014,aiddata:31211|chapo:31211,direct_reference
PM-8881FAEC63207A,2,2,cla|codf,SSD,2014,cla:SS.005|codf:SS.005,automatic_high_confidence
PM-03EF24C0A8B1DC,2,2,aiddata|chapo,SSD,2015,aiddata:59012|chapo:59012,direct_reference
PM-193DA1D664C10F,2,2,aiddata|chapo,SSD,2015,aiddata:53328|chapo:53328,direct_reference
PM-5C3BE22DE24DCB,2,2,aiddata|chapo,SSD,2015,aiddata:53330|chapo:53330,direct_reference
PM-7640C70B6300B2,2,2,aiddata|chapo,SSD,2015,aiddata:53331|chapo:53331,direct_reference
PM-88223B0EADC8E2,2,2,aiddata|chapo,SSD,2015,aiddata:53336|chapo:53336,direct_reference
PM-2FEC3996B086D6,2,2,aiddata|chapo,SSD,2016,aiddata:58731|chapo:58731,direct_reference
PM-5F106598B32970,2,2,aiddata|chapo,SSD,2016,aiddata:59181|chapo:59181,direct_reference
PM-7A171EB753A29C,2,2,aiddata|chapo,SSD,2016,aiddata:59013|chapo:59013,direct_reference
PM-13BE6D786A9D98,2,2,aiddata|chapo,SSD,2017,aiddata:59182|chapo:59182,direct_reference
PM-22C0A493028FC3,2,2,aiddata|chapo,SSD,2017,aiddata:60788|chapo:60788,direct_reference
PM-4B2EB5D6E414FD,2,2,aiddata|chapo,SSD,2017,aiddata:58723|chapo:58723,direct_reference
PM-6F0821AF621F16,2,2,aiddata|chapo,SSD,2017,aiddata:60786|chapo:60786,direct_reference
PM-82D0607C511E16,2,2,aiddata|chapo,SSD,2017,aiddata:72511|chapo:72511,direct_reference
PM-BEA20298E18F0D,2,2,aiddata|chapo,SSD,2017,aiddata:59017|chapo:59017,direct_reference
PM-CB1721BDB44B3F,2,2,aiddata|chapo,SSD,2017,aiddata:60787|chapo:60787,direct_reference
PM-FD6986F6A22C71,2,2,aiddata|chapo,SSD,2017,aiddata:58668|chapo:58668,direct_reference
PM-0632DC4F3DD4E8,2,2,aiddata|chapo,SSD,2018,aiddata:58595|chapo:58595,direct_reference
PM-15FE8AE695119C,2,2,aiddata|chapo,SSD,2018,aiddata:71302|chapo:71302,direct_reference
PM-1E17A2795D3C41,2,2,aiddata|chapo,SSD,2018,aiddata:58728|chapo:58728,direct_reference
PM-391FBCF2B49A67,2,2,aiddata|chapo,SSD,2018,aiddata:59019|chapo:59019,direct_reference
PM-3CD999D3F12B33,2,2,aiddata|chapo,SSD,2018,aiddata:59184|chapo:59184,direct_reference
PM-5A4EF23149D951,2,2,aiddata|chapo,SSD,2018,aiddata:71453|chapo:71453,direct_reference
PM-6B834C4B5A0104,2,2,aiddata|chapo,SSD,2018,aiddata:72580|chapo:72580,direct_reference
PM-89F7E52C189114,2,2,cla|codf,SSD,2018,cla:SS.018|codf:SS.018,automatic_high_confidence
PM-C0EDB17E1508B7,2,2,aiddata|chapo,SSD,2018,aiddata:72513|chapo:72513,direct_reference
PM-0A3577183105C7,2,2,aiddata|chapo,SSD,2019,aiddata:92076|chapo:92076,direct_reference
PM-3C680228FB9D54,2,2,aiddata|chapo,SSD,2019,aiddata:60776|chapo:60776,direct_reference
PM-4B447509CE982F,2,2,aiddata|chapo,SSD,2019,aiddata:59020|chapo:59020,direct_reference
PM-7325524C5B5637,2,2,aiddata|chapo,SSD,2019,aiddata:58594|chapo:58594,direct_reference
PM-B560A4C10C1522,2,2,aiddata|chapo,SSD,2019,aiddata:60778|chapo:60778,direct_reference
PM-E14941FCCDBB18,2,2,aiddata|chapo,SSD,2019,aiddata:71150|chapo:71150,direct_reference
PM-E6637704D7C1DB,2,2,aiddata|chapo,SSD,2019,aiddata:87709|chapo:87709,direct_reference
PM-134EDEC8878A7D,2,2,aiddata|chapo,SSD,2020,aiddata:97880|chapo:97880,direct_reference
PM-1D59FC18058545,2,2,aiddata|chapo,SSD,2020,aiddata:93191|chapo:93191,direct_reference
PM-29192A03CD4333,2,2,aiddata|chapo,SSD,2020,aiddata:69332|chapo:69332,direct_reference
PM-4C0730CDE66CEF,2,2,aiddata|chapo,SSD,2020,aiddata:92991|chapo:92991,direct_reference
PM-5AA31569C3DDF0,2,2,aiddata|chapo,SSD,2020,aiddata:93331|chapo:93331,direct_reference
PM-5BF1234F8FFD38,2,2,aiddata|chapo,SSD,2020,aiddata:93193|chapo:93193,direct_reference
PM-6CFBAC4C42DDD9,2,2,aiddata|chapo,SSD,2020,aiddata:93198|chapo:93198,direct_reference
PM-87F7773865FDB1,2,2,aiddata|chapo,SSD,2020,aiddata:94236|chapo:94236,direct_reference
PM-B3AF27DB0E792F,2,2,aiddata|chapo,SSD,2020,aiddata:69362|chapo:69362,direct_reference
PM-BEC169689B9F7B,2,2,aiddata|chapo,SSD,2020,aiddata:93311|chapo:93311,direct_reference
PM-C2E70E6B89F0C2,2,2,aiddata|chapo,SSD,2020,aiddata:93309|chapo:93309,direct_reference
PM-C42CFEAA6BBE85,2,2,aiddata|chapo,SSD,2020,aiddata:97877|chapo:97877,direct_reference
PM-C540B5A7CACF96,2,2,aiddata|chapo,SSD,2020,aiddata:97878|chapo:97878,direct_reference
PM-CCBCB57D3D6088,2,2,aiddata|chapo,SSD,2020,aiddata:97879|chapo:97879,direct_reference
PM-E99516635745EB,2,2,aiddata|chapo,SSD,2020,aiddata:93310|chapo:93310,direct_reference
PM-16986C10E38034,2,2,aiddata|chapo,SSD,2021,aiddata:95646|chapo:95646,direct_reference
PM-8EA497671305FB,2,2,aiddata|chapo,SSD,2021,aiddata:93327|chapo:93327,direct_reference
PM-A1AF852AB9203F,2,2,aiddata|chapo,SSD,2021,aiddata:93228|chapo:93228,direct_reference
PM-497F4BDEAFC2C0,2,2,aiddata|chapo,STP,2017,aiddata:55527|chapo:55527,direct_reference
PM-A75AFCA0809B1C,2,2,aiddata|chapo,STP,2017,aiddata:67518|chapo:67518,direct_reference
PM-E2B86EFC10F3B5,2,2,aiddata|chapo,STP,2017,aiddata:67516|chapo:67516,direct_reference
PM-9C4224DDD59F52,2,2,aiddata|chapo,STP,2018,aiddata:67519|chapo:67519,direct_reference
PM-C62494F55FB638,2,2,aiddata|chapo,STP,2018,aiddata:70985|chapo:70985,direct_reference
PM-14CAD0969F949E,2,2,aiddata|chapo,STP,2019,aiddata:56375|chapo:56375,direct_reference
PM-272B9843D9A6B7,2,2,aiddata|chapo,STP,2019,aiddata:56405|chapo:56405,direct_reference
PM-5CBE3270B1E7D1,2,2,aiddata|chapo,STP,2019,aiddata:56399|chapo:56399,direct_reference
PM-870BBF41D91772,2,2,aiddata|chapo,STP,2019,aiddata:67521|chapo:67521,direct_reference
PM-9E55BBC5ACC63B,2,2,aiddata|chapo,STP,2019,aiddata:85767|chapo:85767,direct_reference
PM-E7A140ABEC0433,2,2,aiddata|chapo,STP,2019,aiddata:85764|chapo:85764,direct_reference
PM-F831707AECF2E9,2,2,aiddata|chapo,STP,2019,aiddata:85771|chapo:85771,direct_reference
PM-FA56A7EBAAA523,2,2,aiddata|chapo,STP,2019,aiddata:85765|chapo:85765,direct_reference
PM-0920B66EF38CF1,2,2,aiddata|chapo,STP,2020,aiddata:93026|chapo:93026,direct_reference
PM-53516D81F1A083,2,2,aiddata|chapo,STP,2020,aiddata:92988|chapo:92988,direct_reference
PM-8BFE01235BF2C9,2,2,aiddata|chapo,STP,2020,aiddata:93037|chapo:93037,direct_reference
PM-906D347FCDD647,2,2,aiddata|chapo,STP,2020,aiddata:93060|chapo:93060,direct_reference
PM-AC86B744DB9BCB,2,2,aiddata|chapo,STP,2020,aiddata:93040|chapo:93040,direct_reference
PM-B2E168779DB0CC,2,2,aiddata|chapo,STP,2020,aiddata:92782|chapo:92782,direct_reference
PM-C76CAC706EFCC4,2,2,aiddata|chapo,STP,2020,aiddata:93039|chapo:93039,direct_reference
PM-D3714079C72B9C,2,2,aiddata|chapo,STP,2020,aiddata:92924|chapo:92924,direct_reference
PM-D73FAC1EAE3AFC,2,2,aiddata|chapo,STP,2020,aiddata:92786|chapo:92786,direct_reference
PM-E4F6CB8BEEE917,2,2,aiddata|chapo,STP,2020,aiddata:93022|chapo:93022,direct_reference
PM-756E3CD11636D2,2,2,aiddata|chapo,STP,2021,aiddata:96334|chapo:96334,direct_reference
PM-93D2A95999303E,2,2,aiddata|chapo,STP,2021,aiddata:92926|chapo:92926,direct_reference
PM-D5883894C47028,2,2,aiddata|chapo,SYC,2000,aiddata:73580|chapo:73580,direct_reference
PM-A4DFDA3D3CD58B,2,2,aiddata|chapo,SYC,2002,aiddata:73579|chapo:73579,direct_reference
PM-EF99F1455B141F,2,2,aiddata|chapo,SYC,2004,aiddata:73581|chapo:73581,direct_reference
PM-4CAFC2910F1B82,2,2,aiddata|chapo,SYC,2005,aiddata:89617|chapo:89617,direct_reference
PM-91C9E4871372DE,2,2,aiddata|chapo,SYC,2006,aiddata:55673|chapo:55673,direct_reference
PM-8CFBD258770C98,2,2,aiddata|chapo,SYC,2008,aiddata:73582|chapo:73582,direct_reference
PM-F7B2AAFC09C198,2,2,aiddata|chapo,SYC,2008,aiddata:32969|chapo:32969,direct_reference
PM-9E4FC8A67886B7,2,2,aiddata|chapo,SYC,2009,aiddata:55670|chapo:55670,direct_reference
PM-32B2D0B9E50895,2,2,aiddata|chapo,SYC,2010,aiddata:56320|chapo:56320,direct_reference
PM-6DE47449906B13,2,2,aiddata|chapo,SYC,2010,aiddata:55668|chapo:55668,direct_reference
PM-FEA033B8CF609B,2,2,aiddata|chapo,SYC,2010,aiddata:73583|chapo:73583,direct_reference
PM-79B96340B5882D,2,2,cla|restruct,SYC,2011,cla:SC.015|restruct:R.SC.01,automatic_high_confidence
PM-69E1F33C8E0674,2,2,aiddata|chapo,SYC,2012,aiddata:30380|chapo:30380,direct_reference
PM-CC01A30D2F954E,2,2,aiddata|chapo,SYC,2012,aiddata:55674|chapo:55674,direct_reference
PM-0060C0ADD4470B,2,2,aiddata|chapo,SYC,2013,aiddata:56145|chapo:56145,direct_reference
PM-558BA4CD6317C4,2,2,aiddata|chapo,SYC,2013,aiddata:55686|chapo:55686,direct_reference
PM-9C445E01AF104E,2,2,aiddata|chapo,SYC,2014,aiddata:73586|chapo:73586,direct_reference
PM-73E61268A895E6,2,2,aiddata|chapo,SYC,2016,aiddata:55684|chapo:55684,direct_reference
PM-324176904CD911,2,2,aiddata|chapo,TCD,2006,aiddata:56558|chapo:56558,direct_reference
PM-77B9A6C4B5E921,2,2,aiddata|chapo,TCD,2007,aiddata:34926|chapo:34926,direct_reference
PM-572E2709C22094,2,2,aiddata|chapo,TCD,2008,aiddata:56043|chapo:56043,direct_reference
PM-B39283A2C7356A,2,2,aiddata|chapo,TCD,2008,aiddata:35671|chapo:35671,direct_reference
PM-E02BFD8BB99BDF,2,2,aiddata|chapo,TCD,2009,aiddata:34153|chapo:34153,direct_reference
PM-56D3AAD21031C6,2,2,aiddata|chapo,TCD,2010,aiddata:56038|chapo:56038,direct_reference
PM-EBB10215DAD040,2,2,aiddata|chapo,TCD,2010,aiddata:71609|chapo:71609,direct_reference
PM-307698F0B60C74,2,2,cla|codf,TCD,2011,cla:TD.002|codf:TD.002,automatic_high_confidence
PM-3F64437CDA871B,2,2,aiddata|chapo,TCD,2011,aiddata:35672|chapo:35672,direct_reference
PM-44A226D92566BB,2,2,aiddata|chapo,TCD,2012,aiddata:56220|chapo:56220,direct_reference
PM-5CF097C3BD834F,3,3,cgef|cla|codf,TCD,2012,cgef:TD.006|cla:TD.006|codf:TD.006,human_confirmed
PM-E16FC974050097,2,2,aiddata|chapo,TCD,2012,aiddata:56046|chapo:56046,direct_reference
PM-12F3E4A30504D4,2,2,aiddata|chapo,TCD,2013,aiddata:30852|chapo:30852,direct_reference
PM-6D5E9BCB086B8D,2,2,aiddata|chapo,TCD,2013,aiddata:35673|chapo:35673,direct_reference
PM-CE7E0311C148E1,2,2,aiddata|chapo,TCD,2013,aiddata:30853|chapo:30853,direct_reference
PM-A2CC446C374491,2,2,aiddata|chapo,TCD,2015,aiddata:56697|chapo:56697,direct_reference
PM-AA7D6F7AEA2A5F,2,2,aiddata|chapo,TCD,2015,aiddata:35038|chapo:35038,direct_reference
PM-BF07A6A35D8ADE,2,2,aiddata|chapo,TCD,2015,aiddata:52209|chapo:52209,direct_reference
PM-8C8823B24EAAC8,2,2,aiddata|chapo,TCD,2016,aiddata:73444|chapo:73444,direct_reference
PM-0DFDEFBF61EBB2,2,2,aiddata|chapo,TCD,2017,aiddata:56009|chapo:56009,direct_reference
PM-137D719B16EE48,2,2,aiddata|chapo,TCD,2017,aiddata:56700|chapo:56700,direct_reference
PM-EDE1E3789BB19D,2,2,aiddata|chapo,TCD,2017,aiddata:86658|chapo:86658,direct_reference
PM-4ECA4679611D29,2,2,aiddata|chapo,TCD,2018,aiddata:56021|chapo:56021,direct_reference
PM-BF5574FE26E0AA,2,2,aiddata|chapo,TCD,2018,aiddata:56022|chapo:56022,direct_reference
PM-AF2E7A4AACEE91,2,2,aiddata|chapo,TCD,2019,aiddata:86622|chapo:86622,direct_reference
PM-D07B13ABA3E1A9,2,2,aiddata|chapo,TCD,2019,aiddata:87446|chapo:87446,direct_reference
PM-E9FEEAFD7D587D,2,2,cla|codf,TCD,2019,cla:TD.012|codf:TD.012,automatic_high_confidence
PM-02742E966FCD4B,2,2,aiddata|chapo,TCD,2020,aiddata:93713|chapo:93713,direct_reference
PM-412405FDBFBAC5,2,2,aiddata|chapo,TCD,2020,aiddata:93125|chapo:93125,direct_reference
PM-49C2BECE233269,2,2,aiddata|chapo,TCD,2020,aiddata:93120|chapo:93120,direct_reference
PM-91E12EB880C275,2,2,aiddata|chapo,TCD,2020,aiddata:93145|chapo:93145,direct_reference
PM-988CC34C9D9CC3,2,2,aiddata|chapo,TCD,2020,aiddata:93124|chapo:93124,direct_reference
PM-9CAF3ED8114970,2,2,aiddata|chapo,TCD,2020,aiddata:97950|chapo:97950,direct_reference
PM-A1584731087E79,2,2,aiddata|chapo,TCD,2020,aiddata:93266|chapo:93266,direct_reference
PM-C0FBE9F727E6E2,2,2,aiddata|chapo,TCD,2020,aiddata:93122|chapo:93122,direct_reference
PM-CE944806A26E0E,2,2,aiddata|chapo,TCD,2020,aiddata:93261|chapo:93261,direct_reference
PM-EEAFE1B86585A6,2,2,aiddata|chapo,TCD,2020,aiddata:93119|chapo:93119,direct_reference
PM-060A7201C12240,2,2,aiddata|chapo,TCD,2021,aiddata:93123|chapo:93123,direct_reference
PM-35ABDBDF092FAD,2,2,aiddata|chapo,TCD,2021,aiddata:93097|chapo:93097,direct_reference
PM-B9D5287D4726B0,2,2,aiddata|chapo,TGO,2000,aiddata:35535|chapo:35535,direct_reference
PM-39660C3ED2CD8D,2,2,aiddata|chapo,TGO,2003,aiddata:2173|chapo:2173,direct_reference
PM-A38D63A354399C,2,2,aiddata|chapo,TGO,2003,aiddata:72446|chapo:72446,direct_reference
PM-2B062A12051961,2,2,aiddata|chapo,TGO,2004,aiddata:2172|chapo:2172,direct_reference
PM-AE8B613476DCD2,2,2,aiddata|chapo,TGO,2004,aiddata:72447|chapo:72447,direct_reference
PM-234B760FCF9171,2,2,aiddata|chapo,TGO,2005,aiddata:35534|chapo:35534,direct_reference
PM-3F0F6AD77E63E6,2,2,aiddata|chapo,TGO,2005,aiddata:2100|chapo:2100,direct_reference
PM-97255F50D344C3,2,2,aiddata|chapo,TGO,2005,aiddata:2174|chapo:2174,direct_reference
PM-0BD6DEC8D04BE8,2,2,aiddata|chapo,TGO,2007,aiddata:1562|chapo:1562,direct_reference
PM-48C40074D90974,2,2,aiddata|chapo,TGO,2008,aiddata:13957|chapo:13957,direct_reference
PM-7A252750A39781,2,2,aiddata|chapo,TGO,2008,aiddata:2189|chapo:2189,direct_reference
PM-C6EF9120846E2E,2,2,aiddata|chapo,TGO,2008,aiddata:25286|chapo:25286,direct_reference
PM-20D2469EF13A39,2,2,cla|codf,TGO,2009,cla:TG.004|codf:TG.004,automatic_high_confidence
