candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-4221521331BE81,cla:AO.089.40,codf:AO.089.09,AGO,2016,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"EN120, Cuanza Sul, Alto Dondo - Keve River, Quimone River - São Mamede River, Rehabilitation, Lot 3 (57.5km)","EN120, Cuanza Sul, Alto Dondo - Keve River, São Mamede - Waco Kungo, Rehabilitation, Lot 4 (57.5km)"
MC-433E12481D8F42,aiddata:59453,cla:DJ.025,DJI,2017,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 303.6 million government concessional loan for Phase 2 of the Ethiopia-Djibouti Water Pipeline Project (Linked to Record ID#59425),"Djibouti-Ethiopia Water Pipeline, Phase II"
MC-439CC9B45D2025,aiddata:55557,cla:SC.002,SYC,2011,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank restructures 2005 additional loan for Phase 1 of Les Mamelles Housing Project in 2011 (Linked to Record ID#13307, ID#55633)","Les Mamelles Housing Project, Phase I"
MC-442E2ABBEEF497,cgef:ET.101,cla:ET.004,ETH,2007,0.84,reviewed,same_project,normalized_title_sequence_token_v1,"Finchaa-Amerti-Neshes (FAN) Hydropower Project (97MW, Loan 2)","Finchaa-Amerti-Neshes (FAN) Hydropower Plant (97MW, Loan 1)"
MC-45394C54CE882B,aiddata:52933,cla:CV.017,CPV,2017,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"Chinese Government provides RMB 13 million grant for Phase 2 of E-Governance Project (Linked to Record ID#55509, #52934, #55898)","E-government, Phase II"
MC-47B607C203C0A7,aiddata:67500,cla:SC.002,SYC,2011,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank restructures 1998 loan for Phase 1 of Les Mamelles Housing Project in 2011 (Linked to Record ID#13307, ID#67498, and ID#73578)","Les Mamelles Housing Project, Phase I"
MC-4DF261CBC05A32,cla:AO.089.25,codf:AO.089.09,AGO,2016,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"EN120, Cuanza Sul, Alto Dondo - Keve River, Waco Kungo - Keve River, Rehabilitation, Lot 5 (31.1km)","EN120, Cuanza Sul, Alto Dondo - Keve River, São Mamede - Waco Kungo, Rehabilitation, Lot 4 (57.5km)"
MC-4FEC986142C334,aiddata:58368,cgef:KE.102,KEN,2017,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 496.9 million government concessional loan for Phase 2 of Kenya Power Distribution System Modernization and Strengthening Project (Linked to Record ID#16392),"Kenya Power Distribution System Modernization Project, Phase II"
MC-53187308E4B9DC,aiddata:58368,cla:KE.102,KEN,2017,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 496.9 million government concessional loan for Phase 2 of Kenya Power Distribution System Modernization and Strengthening Project (Linked to Record ID#16392),"Kenya Power Distribution System Modernization Project, Phase II"
MC-532973456E5973,aiddata:61257,cla:ZW.009,ZWE,2006,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank provides RMB 200 million government concessional loan for Phase 1 of Agricultural Machinery, Equipment, and Implementation Project (Linked to Record ID#61258)","Agricultural Machinery, Phase I"
MC-560FED3F1557B7,aiddata:59214,cla:CD.006.29,COD,2015,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"[Sino-Congolese Programme] China Eximbank provides $15 million loan for Phase 1 of Kalemie Road Rehabilitation and Modernization Project (Linked to Record ID#450, #85273)","Kalemie Road Rehabilitation and Modernization, Phase I"
MC-57511573C7B0A3,cla:BJ.014,codf:BJ.010,BEN,2013,0.84,reviewed,different_project,normalized_title_sequence_token_v1,Akassato-Bohicon Road Lot 1 (12.3km),"Akassato - Bohicon Road, Lot 3 (72.1km)"
MC-58EB9E3958A21C,cgef:AO.005.03,codf:AO.003.48,AGO,2008,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"MT and BT Networks, Luanda, Phase 4","Mobile and Broadband Telecommunications Networks, Luanda, Phase 3"
MC-6B95F1789F9B25,aiddata:85273,cla:CD.006.29,COD,2015,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"[Sino-Congolese Programme] China Eximbank provides $26.8 million loan for Phase 2 of Kalemie Road Rehabilitation and Modernization Project (Linked to Record ID#450, #59214)","Kalemie Road Rehabilitation and Modernization, Phase I"
MC-73F20EE1C906C7,aiddata:61631,cgef:GQ.029,GNQ,2009,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $299.2 million buyer’s credit loan for Phase 1 of the 66kV Malabo Power Grid Project (Linked to Record ID#484),"Power Grid, Malabo, Phase 2"
MC-774FDDE8898057,aiddata:73589,cla:SC.015,SYC,2011,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"Chinese Government provides SCR 200 million grant for Phase 2 of Les Mamelles Housing Project (Linked to Record ID#68960, #55633, #67498, #69021, #55785, and #2081)","Les Mamelles Housing Project, Phase II (CL)"
MC-804AC5BB8F90BE,aiddata:67500,cla:SC.015,SYC,2011,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank restructures 1998 loan for Phase 1 of Les Mamelles Housing Project in 2011 (Linked to Record ID#13307, ID#67498, and ID#73578)","Les Mamelles Housing Project, Phase II (CL)"
MC-827AABA48342C2,cla:CG.009.22,codf:CG.009.02,COG,2013,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"Oyo Harbor, Phase 2","Oyo Harbor, Phase 1"
MC-9DF4988695AECB,cla:GH.022,codf:GH.066,GHA,2012,0.84,reviewed,different_project,normalized_title_sequence_token_v1,Bui Hydropower Project (400MW) (Loan 1),Bui Hydropower Project (400MW) (Loan 2)
MC-A13D8C6290E70F,aiddata:55557,cla:SC.015,SYC,2011,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank restructures 2005 additional loan for Phase 1 of Les Mamelles Housing Project in 2011 (Linked to Record ID#13307, ID#55633)","Les Mamelles Housing Project, Phase II (CL)"
MC-AB851D3EE826AF,cla:ET.096,codf:ET.098,ETH,2008,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 2","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1"
MC-B3EFFBFA02AD6C,aiddata:92174,cgef:ET.098,ETH,2008,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $36.45 million buyer’s credit loan for Lot 2 Bahir Dar-Debre Markos-Addis Ababa 400kV Power Transmission Project (Linked to Record ID#45047),"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1"
MC-B7F5E86AA6DC62,aiddata:30926,codf:CM.017,CMR,2012,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $482.8 million preferential buyer credit for Phase 1 of Yaoundé-Douala Highway Project,"Yaoundé - Douala Highway, Phase I"
MC-B997B62940A8F2,aiddata:1862,cla:GH.007,GHA,2007,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $30 million loan for Phase 1 of Dedicated Security Information System Project (Linked to Record ID#30956),"Dedicated Security Information System, Phase I"
MC-BEABD5FD2BB31B,aiddata:73795,cla:AO.009.81,AGO,2013,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides loan for Phase 2 of the Saurimo Municipal Hospital Construction and Equipping Project,"Saurimo Municipal Hospital, Phase II"
MC-CC2E23830EF0AE,aiddata:34877,cla:AO.005.15,AGO,2007,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $75.685 million buyer's credit loan for Phase 1 of Malange Integrated Municipal Infrastructure Project (Linked to Record ID#31742),"Malange Integrated Infrastructure, Phase I"
MC-D3891AB4777088,aiddata:53093,cla:ZM.030,ZMB,2015,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $65.4 million loan for Phase I of Smart Zambia National ICT Development Project (Linked to Record ID#92219),"Smart Zambia National ICT Development Project, Phase 1"
MC-D3BB7EFD892133,cla:GH.066,codf:GH.022,GHA,2012,0.84,reviewed,different_project,normalized_title_sequence_token_v1,Bui Hydropower Project (400MW) (Loan 2),Bui Hydropower Project (400MW) (Loan 1)
MC-E109D8DFA807F8,aiddata:55858,cla:SD.057,SDN,2004,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"CMEC provides $129.4 million supplier's credit for Phase IV of 212MW El-Jaili (Garri/Qarre) Gas Power Plant Construction Project (Linked to Record ID#158, #2163)","El Jaili (Garri) Power Plant, Phase II"
MC-E1BFC56DAE1541,cla:ET.098,codf:ET.096,ETH,2008,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 2"
MC-E1C364F0556D7C,aiddata:59235,cla:CD.006.62,COD,2022,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"[Sino-Congolese Programme] China Eximbank provides $23.9 million loan for Phase 2 of Nzolana Avenue Modernization Project (Linked to Record ID#450, #59229)","Nzolana Avenue, Phase II"
MC-EB317282A4931E,aiddata:92174,codf:ET.098,ETH,2008,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $36.45 million buyer’s credit loan for Lot 2 Bahir Dar-Debre Markos-Addis Ababa 400kV Power Transmission Project (Linked to Record ID#45047),"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1"
MC-EC6567FF3757F5,aiddata:53093,codf:ZM.030,ZMB,2015,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $65.4 million loan for Phase I of Smart Zambia National ICT Development Project (Linked to Record ID#92219),"Smart Zambia National ICT Development Project, Phase 1"
MC-EC7115B3ACF177,cgef:GH.022,codf:GH.066,GHA,2012,0.84,reviewed,different_project,normalized_title_sequence_token_v1,Bui Hydropower Project (400MW) (Loan 1),Bui Hydropower Project (400MW) (Loan 2)
MC-F35B0892BD7603,cla:BJ.013,codf:BJ.010,BEN,2013,0.84,reviewed,different_project,normalized_title_sequence_token_v1,Akassato-Bohicon Road Lot 2 (19.26km),"Akassato - Bohicon Road, Lot 3 (72.1km)"
MC-F6D186B3074E4A,cla:AO.089.22,codf:AO.089.21,AGO,2016,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Sumbe - Ponte do Rio Eval, Rehabilitation, Lot 4","EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Ponte do Rio Longa - Ponte do Rio Keve, Rehabilitation, Lot 2"
MC-F7E155AEC6B533,aiddata:61631,codf:GQ.029,GNQ,2009,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $299.2 million buyer’s credit loan for Phase 1 of the 66kV Malabo Power Grid Project (Linked to Record ID#484),"Power Grid, Malabo, Phase 2"
MC-F83B0E762693E7,aiddata:52934,cla:CV.017,CPV,2017,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank provides RMB 84.5 million government concessional loan for Phase 2 of E-Governance Project (Linked to Record ID#52933, #55509, #55898)","E-government, Phase II"
MC-F86EDBB956F197,aiddata:21137,cla:MU.002,MUS,2009,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"China Eximbank provides RMB 480 million loan for Lot 2 of Phase 1 of Plaines Wilhems Sewage Project (Linked to Record ID#1099, #20162, #72934)","Plaines Wilhems Sewage Project, Phase I"
MC-FD13A0A9D41BC0,aiddata:61631,cla:GQ.029,GNQ,2009,0.84,reviewed,different_project,normalized_title_sequence_token_v1,China Eximbank provides $299.2 million buyer’s credit loan for Phase 1 of the 66kV Malabo Power Grid Project (Linked to Record ID#484),"Power Grid, Malabo, Phase 2"
MC-FE7BE4F2F8803E,cla:AO.089.21,codf:AO.089.22,AGO,2016,0.84,reviewed,different_project,normalized_title_sequence_token_v1,"EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Ponte do Rio Longa - Ponte do Rio Keve, Rehabilitation, Lot 2","EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Sumbe - Ponte do Rio Eval, Rehabilitation, Lot 4"
MC-B9793E1232B16E,aiddata:32724,chapo:58576,NER,2011,0.8372,reviewed,same_project,normalized_title_sequence_token_v1,China Donates Anti-Malaria Drugs to Niger,China donated anti-Malarial medicine to Niger
MC-184C0FE13AB4AF,cgef:AO.089.44,cla:AO.089.45,AGO,2016,0.8367,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-549E7442246D5D,cgef:AO.089.44,codf:AO.089.45,AGO,2016,0.8367,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-A19F1CF69FE200,cla:AO.089.44,codf:AO.089.45,AGO,2016,0.8367,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-E0B45B17ABA2BE,cla:AO.089.45,codf:AO.089.44,AGO,2016,0.8367,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (337,500 Home Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-D6FB1B46741EBA,aiddata:1243,cla:GH.002,GHA,2000,0.8364,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 162 million export seller's credit to CWE for Volta Lake Resettlement Township Electrification Sub-Project of the Upper West Electrification Project (Linked to Record ID#73183),Volta Lake Resettlement Township Electrification Project under the Upper West Electrification Project (RMB Seller's Credit)
MC-6D9526CAA02974,cla:AO.089.21,codf:AO.089.23,AGO,2016,0.8333,reviewed,different_project,normalized_title_sequence_token_v1,"EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Ponte do Rio Longa - Ponte do Rio Keve, Rehabilitation, Lot 2","EN100, Benguela, Cabo Ledo-Lobito Road, Ponte do Rio Eval - Ponte do Rio Culango, Rehabilitation, Lot 5"
MC-8179AC3BCE911A,cla:AO.089.24,codf:AO.089.20,AGO,2016,0.8333,reviewed,different_project,normalized_title_sequence_token_v1,"EN120, Cuanza Sul, Rehabilitation, Part 2","EN100, Luanda, Rehabilitation, Part 1"
MC-9EF57094E752EF,cla:AO.089.20,codf:AO.089.24,AGO,2016,0.8333,reviewed,different_project,normalized_title_sequence_token_v1,"EN100, Luanda, Rehabilitation, Part 1","EN120, Cuanza Sul, Rehabilitation, Part 2"
MC-27B296EC146BFE,cla:AO.089.70,codf:AO.089.64,AGO,2016,0.8315,reviewed,different_project,normalized_title_sequence_token_v1,"Nharêa, Bié, Water Supply System Construction","Malanje City, Water Supply System Construction"
MC-3A07AA5B600696,aiddata:62729,chapo:53018,SLE,2015,0.8283,reviewed,different_project,normalized_title_sequence_token_v1,China donates anti-malarial drugs to Sierra Leone,China donated anti-Ebola materials to Sierra Leone
MC-039753FEA04CE8,cgef:AO.089.45,codf:AO.089.47,AGO,2016,0.8269,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (300,000 Home Connections)","Cabinda City Electrification (30,000 Household Connections)"
MC-14702B51F2C0D9,cgef:AO.089.45,cla:AO.089.47,AGO,2016,0.8269,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (300,000 Home Connections)","Cabinda City Electrification (30,000 Household Connections)"
MC-C1349696FBAD3E,aiddata:35212,chapo:35213,MDG,2007,0.8247,reviewed,different_project,normalized_title_sequence_token_v1,Chinese Government donates batch of anti-malarial drugs,Gov't donated batch of anti-Malarial drugs
MC-117F1B0FAFC6AE,cla:TG.020,codf:TG.008,TGO,2012,0.8242,reviewed,different_project,normalized_title_sequence_token_v1,"Aéroport International Gnassingbé Eyadéma, Redevelopment and Expansion (Export Buyer's Credit)","Aéroport International Gnassingbé Eyadéma, Redevelopment and Expansion (Concessional Loan)"
MC-EF90C551E6EE4E,cla:TG.008,codf:TG.020,TGO,2012,0.8242,reviewed,different_project,normalized_title_sequence_token_v1,"Aéroport International Gnassingbé Eyadéma, Redevelopment and Expansion (Concessional Loan)","Aéroport International Gnassingbé Eyadéma, Redevelopment and Expansion (Export Buyer's Credit)"
MC-3580CE8C960744,cla:AO.065.26,codf:AO.065.27,AGO,2014,0.8235,reviewed,different_project,normalized_title_sequence_token_v1,"Viana Integrated Infrastructure, Viana, Phase 1","Caxito Integrated Infrastructure, Phase 1"
MC-E7B15514F40437,cla:AO.065.27,codf:AO.065.26,AGO,2014,0.8235,reviewed,different_project,normalized_title_sequence_token_v1,"Caxito Integrated Infrastructure, Phase 1","Viana Integrated Infrastructure, Viana, Phase 1"
MC-9B7E6494E044D3,cla:AO.089.23,codf:AO.089.21,AGO,2016,0.8229,reviewed,different_project,normalized_title_sequence_token_v1,"EN100, Benguela, Cabo Ledo-Lobito Road, Ponte do Rio Eval - Ponte do Rio Culango, Rehabilitation, Lot 5","EN100, Cuanza Sul, Cabo Ledo-Lobito Road, Ponte do Rio Longa - Ponte do Rio Keve, Rehabilitation, Lot 2"
MC-1377D46C367201,aiddata:19700,chapo:59716,MDG,2010,0.8205,reviewed,different_project,normalized_title_sequence_token_v1,Chinese Government donates batch of medicines and medical equipment,Gov't donated batch of medicines & med. equipment
MC-0C6BC5F986EB46,cla:AO.089.68,codf:AO.089.64,AGO,2016,0.8182,reviewed,different_project,normalized_title_sequence_token_v1,"Cuemba, Bie, Water Supply System Construction","Malanje City, Water Supply System Construction"
MC-2E1500491822F5,aiddata:69109,codf:UG.034,UGA,2019,0.8178,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 1.448 billion government concessional loan for Bridging the Demand Supply Balance Gap Through the Accelerated Rural Electrification Programme Project,Bridging the Demand-Supply Gap through Accelerated Rural Electrification Programme (BDSGAREP)
MC-3E159903477307,aiddata:93083,chapo:94637,ETH,2020,0.8178,reviewed,same_project,normalized_title_sequence_token_v1,"Jiangsu Province, Ningxia Hui Autonomous Region, and China Chamber of Commerce donate anti-epidemic materials to Ethiopia (Linked to Record ID#94637, 94638)","Ningxia Huin, Jiangsu, and China Chamber of Commerce donate anti-epidemic materials"
MC-6E54255EC9D060,aiddata:69109,cla:UG.034,UGA,2019,0.8178,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 1.448 billion government concessional loan for Bridging the Demand Supply Balance Gap Through the Accelerated Rural Electrification Programme Project,Bridging the Demand-Supply Gap through Accelerated Rural Electrification Programme (BDSGAREP)
MC-791BA0C0A4CAE1,aiddata:96774,chapo:96777,ZAF,2018,0.8178,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes EUR 37 million to EUR 1 billion loan facility to Aspen Finance (Linked to Record ID#96773),Bank contributes to eur 500 million loan facility to Aspen finance
MC-D6A45FDCDB543C,aiddata:69109,cgef:UG.034,UGA,2019,0.8178,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 1.448 billion government concessional loan for Bridging the Demand Supply Balance Gap Through the Accelerated Rural Electrification Programme Project,Bridging the Demand-Supply Gap through Accelerated Rural Electrification Programme (BDSGAREP)
MC-549E5C2570AC03,cla:GQ.004.10,codf:GQ.004.07,GNQ,2017,0.8148,reviewed,different_project,normalized_title_sequence_token_v1,Oyala (Djibloho) New Capital: Social Housing (500 Units),Oyala (Djibloho) New Capital: Ministerial Buildings (10 Units)
MC-A77C9CB686DAEA,aiddata:72043,chapo:68059,BEN,2020,0.8148,reviewed,different_project,normalized_title_sequence_token_v1,Chinese Embassy donates anti-epidemic medical equipment to Benin Ministry of Foreign Affairs,Embassy donates anti-epidemic materials to Ministry of Foreign Affairs
MC-D94F8CF21BF7A2,cla:GQ.004.07,codf:GQ.004.10,GNQ,2017,0.8148,reviewed,different_project,normalized_title_sequence_token_v1,Oyala (Djibloho) New Capital: Ministerial Buildings (10 Units),Oyala (Djibloho) New Capital: Social Housing (500 Units)
MC-32A0CCE05E340F,cla:AO.089.06,codf:AO.089.07,AGO,2016,0.8116,reviewed,different_project,normalized_title_sequence_token_v1,"EN110 and 280; Caconda - Chicomba - Desvio de Quipungo, Huila, Rehabilitation, Phase 1","EN110 and 280; Caconda - Rio Ngalo, Huila, Rehabilitation, Phase 2"
MC-5FC520D6ADC6AE,cla:AO.089.07,codf:AO.089.06,AGO,2016,0.8116,reviewed,different_project,normalized_title_sequence_token_v1,"EN110 and 280; Caconda - Rio Ngalo, Huila, Rehabilitation, Phase 2","EN110 and 280; Caconda - Chicomba - Desvio de Quipungo, Huila, Rehabilitation, Phase 1"
MC-039ED41A5ABC04,aiddata:105318,cla:CM.077,CMR,2019,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Development Bank contributes to $59.3 million loan for Phase 1 of 225kV Ebolowa-Kribi and 90kV Mbalmayo-Mekin Transmission Line Construction Project (Linked to Record ID#57596),"Transmission Lines, Ebolowa-Kribi (225kV) and Mbalmayo-Mekin (90kV)"
MC-0A4B4E01BDB4D9,aiddata:89492,cla:ZM.150,ZMB,2018,0.805,reviewed,same_project,normalized_title_sequence_token_v1,"ICBC provides $195.7 million loan for Transmission Lines and Associated Facilities of the Kafue Gorge Lower Hydropower Plant Project (Linked to Record ID#57536, 92289)",Kafue Gorge Lower Hydropower Plant 3 Transmission Lines (330kV)
MC-11347F392D57A2,aiddata:47014,codf:KE.091,KEN,2016,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides supplemental RMB 650 million government concessional loan for Phase 2 of National Optic Fibre Backbone Infrastructure (NOFBI) and E-Government Expansion Project (Linked to Record ID#30384),"National Optic Fiber Backbone Infrastructure (NOFBI), Expansion, Phase 2"
MC-17F39B91C402CE,aiddata:31295,cgef:KE.031,KEN,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 660 million government concessional loan for Phase 2 of Nairobi 132kv and 66kv Network Upgrade and Reinforcement Project (Linked to Record ID#36048),"Transmission Network, Nairobi, Upgrade and Reinforcement, Phase 2 (132kV, 66kV)"
MC-2B28B185E5EC85,aiddata:31295,cla:KE.031,KEN,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 660 million government concessional loan for Phase 2 of Nairobi 132kv and 66kv Network Upgrade and Reinforcement Project (Linked to Record ID#36048),"Transmission Network, Nairobi, Upgrade and Reinforcement, Phase 2 (132kV, 66kV)"
MC-40616DA7551EA0,aiddata:94637,chapo:93083,ETH,2020,0.805,reviewed,same_project,normalized_title_sequence_token_v1,"Ningxia Hui Autonomous Region, Jiangsu Province, and China Chamber of Commerce donate anti-epidemic materials to Ethiopia (Linked to Record ID#93083, 94638)","Jiangsu, Ningxia Hui, and China CoC donate anti-epidemic materials"
MC-52A428F8F2E6DC,aiddata:73400,cla:NG.053,NGA,2018,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $157 million preferential buyer’s credit for Supply of Rolling Stocks and Depot Equipment for Abuja Light Rail Project (Linked to Record ID#1851),"Rolling Stocks and Depot Equipment Purchase, Abuja Light Rail"
MC-6829197EAE80EB,aiddata:47014,cla:KE.091,KEN,2016,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides supplemental RMB 650 million government concessional loan for Phase 2 of National Optic Fibre Backbone Infrastructure (NOFBI) and E-Government Expansion Project (Linked to Record ID#30384),"National Optic Fiber Backbone Infrastructure (NOFBI), Expansion, Phase 2"
MC-70FE81D1F7F173,aiddata:58130,cla:NE.009,NER,2013,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 462 million government concessional loan for 132kV SORAZ-Zinder and Maradi-Malbaza Transmission Line Project,SORAZ-Zinder et Maradi-Malbaza Transmission Line (132kV) (259km)
MC-7BA4460E2F534C,aiddata:158,cla:SD.002,SDN,2001,0.805,reviewed,same_project,normalized_title_sequence_token_v1,"China Eximbank provides RMB 1.08 billion seller's credit to Harbin Electric Company for Phase I of the 212MW El-Jaili (Garri/Qarre) Gas Power Plant Construction Project (Linked to Record ID#2163, #55858)","El-Jaili (Garri/Qarre) Gas Power Station, Phase I (212MW)"
MC-7DCB7F13058CD4,aiddata:57596,cla:CM.077,CMR,2019,0.805,reviewed,same_project,normalized_title_sequence_token_v1,Bank of China contributes to $59.3 million loan for Phase 1 of 225kV Ebolowa-Kribi and 90kV Mbalmayo-Mekin Transmission Line Construction Project (Linked to Record ID#105318),"Transmission Lines, Ebolowa-Kribi (225kV) and Mbalmayo-Mekin (90kV)"
MC-8E526DA8921C34,aiddata:40801,cla:ZM.048,ZMB,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $45 million loan for 330kV Kariba North Bank-Kafue West Transmission Line Project (Linked to Record ID#354),"Transmission Line, Kariba North-Kafue West (330kV) (120km)"
MC-9053DD2DFEBBA2,aiddata:40801,cgef:ZM.048,ZMB,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $45 million loan for 330kV Kariba North Bank-Kafue West Transmission Line Project (Linked to Record ID#354),"Transmission Line, Kariba North-Kafue West (330kV) (120km)"
MC-A84870C07F199C,aiddata:73400,codf:NG.053,NGA,2018,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $157 million preferential buyer’s credit for Supply of Rolling Stocks and Depot Equipment for Abuja Light Rail Project (Linked to Record ID#1851),"Rolling Stocks and Depot Equipment Purchase, Abuja Light Rail"
MC-AADA8D995FEE54,aiddata:40801,codf:ZM.048,ZMB,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $45 million loan for 330kV Kariba North Bank-Kafue West Transmission Line Project (Linked to Record ID#354),"Transmission Line, Kariba North-Kafue West (330kV) (120km)"
MC-B5CE73913E3A1F,aiddata:68059,chapo:72043,BEN,2020,0.805,reviewed,different_project,normalized_title_sequence_token_v1,Chinese Embassy donates anti-epidemic materials to Benin Ministry of Foreign Affairs in May 2020,Embassy donates anti-epidemic equipment to Ministry of Foreign Affairs
MC-B8931B12ED3E86,aiddata:58130,cgef:NE.009,NER,2013,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 462 million government concessional loan for 132kV SORAZ-Zinder and Maradi-Malbaza Transmission Line Project,SORAZ-Zinder et Maradi-Malbaza Transmission Line (132kV) (259km)
MC-BE9BE6BE27AFA7,aiddata:34918,cla:AO.003.45,AGO,2006,0.805,reviewed,same_project,normalized_title_sequence_token_v1,"China Eximbank provides $61.195 million buyer’s credit loan for Next Generation Network Construction Project in Benguela, Kwanza Norte, Cunene, Huambo, Uige, and Zaire Provinces (Linked to Record ID#42029, #34917, #34919, #34920)","Benguela, K.Norte, Cunene, Huambo, Uíge, and Zaire, New Generation Network, Project 2"
MC-C2BEACAC650175,aiddata:58130,codf:NE.009,NER,2013,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 462 million government concessional loan for 132kV SORAZ-Zinder and Maradi-Malbaza Transmission Line Project,SORAZ-Zinder et Maradi-Malbaza Transmission Line (132kV) (259km)
MC-E71C3060942879,aiddata:89473,cla:GH.067.09,GHA,2018,0.805,reviewed,same_project,normalized_title_sequence_token_v1,"Sinohydro provides $46.8 million — via deferred payment agreement — for Western Region and Cape Coast Inner City Roads (Phase 1, Lot 7) Project (Linked to Record ID#60154)",Western Region and Cape Coast Inner City Roads (32.19km)
MC-E912F14B56B419,aiddata:31295,codf:KE.031,KEN,2014,0.805,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 660 million government concessional loan for Phase 2 of Nairobi 132kv and 66kv Network Upgrade and Reinforcement Project (Linked to Record ID#36048),"Transmission Network, Nairobi, Upgrade and Reinforcement, Phase 2 (132kV, 66kV)"
